DriverTime,Driver,DriverNumber,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,Team,Position,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,GP,SessionType,RoundNumber,Date
0 days 00:30:17.347000,PIA,81,86.412,17,1,25.209,27.901,33.302,INTERMEDIATE,17,1,McLaren,4,0 days 00:30:06.718000,17.9,72,996.2,FALSE,26.5,0,1,Canadian Grand Prix,R,9,09-06-2024
0 days 00:31:43.323000,PIA,81,85.976,18,1,24.888,27.607,33.481,INTERMEDIATE,18,1,McLaren,4,0 days 00:31:06.725000,17.9,70,996.2,FALSE,26.7,104,0.8,Canadian Grand Prix,R,9,09-06-2024
0 days 00:33:08.852000,PIA,81,85.529,19,1,24.816,27.278,33.435,INTERMEDIATE,19,1,McLaren,4,0 days 00:33:06.751000,18,72,996.2,FALSE,26.6,84,1.6,Canadian Grand Prix,R,9,09-06-2024
0 days 00:34:34.243000,PIA,81,85.391,20,1,24.847,27.468,33.076,INTERMEDIATE,20,1,McLaren,4,0 days 00:34:06.715000,18.1,71,996.3,FALSE,26.7,358,0.9,Canadian Grand Prix,R,9,09-06-2024
0 days 00:35:59.594000,PIA,81,85.351,21,1,24.673,27.204,33.474,INTERMEDIATE,21,1,McLaren,4,0 days 00:35:06.713000,18.2,72,996.3,FALSE,27,284,0.7,Canadian Grand Prix,R,9,09-06-2024
0 days 00:37:24.955000,PIA,81,85.361,22,1,24.924,27.32,33.117,INTERMEDIATE,22,1,McLaren,4,0 days 00:37:06.724000,18.2,72,996.2,FALSE,26.9,187,0.6,Canadian Grand Prix,R,9,09-06-2024
0 days 00:38:50.805000,PIA,81,85.85,23,1,24.829,27.583,33.438,INTERMEDIATE,23,1,McLaren,4,0 days 00:38:06.724000,18.3,71,996.3,FALSE,27.3,212,1.2,Canadian Grand Prix,R,9,09-06-2024
0 days 00:40:17.078000,PIA,81,86.273,24,1,25.141,27.729,33.403,INTERMEDIATE,24,1,McLaren,4,0 days 00:40:06.766000,18.4,71,996.2,FALSE,27.2,34,0.8,Canadian Grand Prix,R,9,09-06-2024
0 days 00:42:10.551000,PIA,81,113.473,25,1,26.427,28.216,58.83,INTERMEDIATE,25,1,McLaren,4,0 days 00:42:06.765000,18.5,70,996.3,FALSE,25.2,47,1,Canadian Grand Prix,R,9,09-06-2024
0 days 00:44:02.447000,PIA,81,111.896,26,2,35.893,33.409,42.594,INTERMEDIATE,1,1,McLaren,4,0 days 00:43:06.779000,18.3,71,996.3,FALSE,24.5,337,1.1,Canadian Grand Prix,R,9,09-06-2024
0 days 00:46:13.621000,PIA,81,131.174,27,2,37.292,42.245,51.637,INTERMEDIATE,2,1,McLaren,4,0 days 00:46:06.777000,18.2,72,996.3,FALSE,23.8,101,0,Canadian Grand Prix,R,9,09-06-2024
0 days 00:48:21.145000,PIA,81,127.524,28,2,40.89,38.25,48.384,INTERMEDIATE,3,1,McLaren,4,0 days 00:48:06.787000,18,71,996.3,TRUE,23.4,147,0.8,Canadian Grand Prix,R,9,09-06-2024
0 days 00:50:32.862000,PIA,81,131.717,29,2,32.988,37.211,61.518,INTERMEDIATE,4,1,McLaren,4,0 days 00:50:06.794000,18,74,996.2,TRUE,22.8,69,0.9,Canadian Grand Prix,R,9,09-06-2024
0 days 00:52:00.286000,PIA,81,87.424,30,2,24.611,27.863,34.95,INTERMEDIATE,5,1,McLaren,4,0 days 00:51:06.810000,18,72,996.2,FALSE,22.8,134,1.1,Canadian Grand Prix,R,9,09-06-2024
0 days 00:53:30.848000,PIA,81,90.562,31,2,26.186,29.199,35.177,INTERMEDIATE,6,1,McLaren,4,0 days 00:53:06.792000,17.7,73,996.2,TRUE,22.4,93,0.5,Canadian Grand Prix,R,9,09-06-2024
0 days 00:55:01.073000,PIA,81,90.225,32,2,26.671,29.02,34.534,INTERMEDIATE,7,1,McLaren,4,0 days 00:54:06.798000,17.7,73,996.3,TRUE,22.3,276,0.8,Canadian Grand Prix,R,9,09-06-2024
0 days 00:56:30.728000,PIA,81,89.655,33,2,26.823,28.879,33.953,INTERMEDIATE,8,1,McLaren,4,0 days 00:56:06.817000,17.5,75,996.2,TRUE,21.7,278,0.5,Canadian Grand Prix,R,9,09-06-2024
0 days 00:57:58.182000,PIA,81,87.454,34,2,25.881,28.215,33.358,INTERMEDIATE,9,1,McLaren,4,0 days 00:57:06.822000,17.4,76,996.1,TRUE,21.5,148,0.7,Canadian Grand Prix,R,9,09-06-2024
0 days 00:59:25.369000,PIA,81,87.187,35,2,25.886,27.951,33.35,INTERMEDIATE,10,1,McLaren,4,0 days 00:59:06.824000,17.3,77,996.2,TRUE,21.5,144,1,Canadian Grand Prix,R,9,09-06-2024
0 days 01:00:52.431000,PIA,81,87.062,36,2,25.808,28.04,33.214,INTERMEDIATE,11,1,McLaren,4,0 days 01:00:06.821000,17.2,76,996.2,TRUE,21.3,39,0.8,Canadian Grand Prix,R,9,09-06-2024
0 days 01:02:18.200000,PIA,81,85.769,37,2,25.597,27.436,32.736,INTERMEDIATE,12,1,McLaren,4,0 days 01:02:06.849000,17,75,996.2,FALSE,21.3,200,1.5,Canadian Grand Prix,R,9,09-06-2024
0 days 01:03:44.004000,PIA,81,85.804,38,2,25.37,27.715,32.719,INTERMEDIATE,13,1,McLaren,4,0 days 01:03:06.853000,17,76,996.1,FALSE,21.3,0,0.8,Canadian Grand Prix,R,9,09-06-2024
0 days 01:05:09.158000,PIA,81,85.154,39,2,25.049,27.352,32.753,INTERMEDIATE,14,1,McLaren,4,0 days 01:05:06.870000,17.1,76,996.1,FALSE,21.2,207,1.5,Canadian Grand Prix,R,9,09-06-2024
0 days 01:06:33.597000,PIA,81,84.439,40,2,24.969,26.999,32.471,INTERMEDIATE,15,1,McLaren,4,0 days 01:06:06.861000,17.1,76,996.1,FALSE,21.2,119,1.2,Canadian Grand Prix,R,9,09-06-2024
0 days 01:07:57.535000,PIA,81,83.938,41,2,24.695,26.711,32.532,INTERMEDIATE,16,1,McLaren,4,0 days 01:07:06.863000,17.2,76,996,FALSE,21.3,51,0.8,Canadian Grand Prix,R,9,09-06-2024
0 days 01:09:22.082000,PIA,81,84.547,42,2,25.092,27.093,32.362,INTERMEDIATE,17,1,McLaren,4,0 days 01:09:06.873000,17.3,75,996.1,FALSE,22.9,43,1.2,Canadian Grand Prix,R,9,09-06-2024
0 days 01:10:46.547000,PIA,81,84.465,43,2,24.949,26.928,32.588,INTERMEDIATE,18,1,McLaren,4,0 days 01:10:06.857000,17.5,77,996.1,FALSE,23.9,342,0.5,Canadian Grand Prix,R,9,09-06-2024
0 days 01:12:26.390000,PIA,81,99.843,44,2,24.86,27.078,47.905,INTERMEDIATE,19,1,McLaren,4,0 days 01:12:06.872000,17.9,75,996.1,FALSE,25.7,237,0.5,Canadian Grand Prix,R,9,09-06-2024
0 days 01:13:58.639000,PIA,81,92.249,45,3,31.551,27.421,33.277,MEDIUM,1,1,McLaren,4,0 days 01:13:06.864000,18.2,76,996.1,FALSE,25.9,52,0.6,Canadian Grand Prix,R,9,09-06-2024
0 days 01:15:22.129000,PIA,81,83.49,46,3,25.718,26.164,31.608,MEDIUM,2,1,McLaren,4,0 days 01:15:06.878000,18.5,77,996.2,FALSE,26.3,201,0.7,Canadian Grand Prix,R,9,09-06-2024
0 days 01:16:44.027000,PIA,81,81.898,47,3,24.782,25.71,31.406,MEDIUM,3,1,McLaren,4,0 days 01:16:06.885000,18.5,75,996.1,FALSE,26.9,338,1.2,Canadian Grand Prix,R,9,09-06-2024
0 days 01:18:05.041000,PIA,81,81.014,48,3,24.508,25.422,31.084,MEDIUM,4,1,McLaren,4,0 days 01:17:06.907000,18.7,73,996.1,FALSE,27,274,0.9,Canadian Grand Prix,R,9,09-06-2024
0 days 01:19:25,PIA,81,79.959,49,3,23.835,25.27,30.854,MEDIUM,5,1,McLaren,4,0 days 01:19:06.918000,18.9,74,996.2,FALSE,26.4,0,1.8,Canadian Grand Prix,R,9,09-06-2024
0 days 01:20:44.980000,PIA,81,79.98,50,3,23.811,25.084,31.085,MEDIUM,6,1,McLaren,4,0 days 01:20:06.927000,18.9,74,996.1,FALSE,26.4,169,0.8,Canadian Grand Prix,R,9,09-06-2024
0 days 01:22:03.613000,PIA,81,78.633,51,3,22.822,24.898,30.913,MEDIUM,7,1,McLaren,4,0 days 01:21:06.930000,18.8,76,996.1,FALSE,27,170,0.5,Canadian Grand Prix,R,9,09-06-2024
0 days 01:23:21.428000,PIA,81,77.815,52,3,22.413,24.778,30.624,MEDIUM,8,1,McLaren,4,0 days 01:23:06.965000,18.9,74,996.2,FALSE,27,170,1.6,Canadian Grand Prix,R,9,09-06-2024
0 days 01:24:39.491000,PIA,81,78.063,53,3,22.679,24.734,30.65,MEDIUM,9,1,McLaren,4,0 days 01:24:06.974000,19,72,996.1,FALSE,26.9,172,1.1,Canadian Grand Prix,R,9,09-06-2024
0 days 01:26:22.707000,PIA,81,103.216,54,3,27.218,33.663,42.335,MEDIUM,10,1,McLaren,3,0 days 01:26:06.961000,18.9,72,996.1,FALSE,27,225,1.1,Canadian Grand Prix,R,9,09-06-2024
0 days 01:28:24.339000,PIA,81,121.632,55,3,29.286,41.757,50.589,MEDIUM,11,1,McLaren,3,0 days 01:28:06.978000,19,69,996,FALSE,26.8,237,2,Canadian Grand Prix,R,9,09-06-2024
0 days 01:30:29.531000,PIA,81,125.192,56,3,34.559,42.261,48.372,MEDIUM,12,1,McLaren,3,0 days 01:30:06.991000,18.7,73,996.1,FALSE,26.9,190,0.4,Canadian Grand Prix,R,9,09-06-2024
0 days 01:32:24.910000,PIA,81,115.379,57,3,30.613,41.193,43.573,MEDIUM,13,1,McLaren,3,0 days 01:32:07.001000,18.7,69,996.1,FALSE,26.9,326,1.6,Canadian Grand Prix,R,9,09-06-2024
0 days 01:34:39.645000,PIA,81,134.735,58,3,31.824,35.548,67.363,MEDIUM,14,1,McLaren,3,0 days 01:34:07.009000,18.8,71,996.1,FALSE,26,223,2.1,Canadian Grand Prix,R,9,09-06-2024
0 days 01:35:59.231000,PIA,81,79.586,59,3,23.237,25.116,31.233,MEDIUM,15,1,McLaren,3,0 days 01:35:07.013000,18.8,72,996.2,FALSE,25.8,277,1.5,Canadian Grand Prix,R,9,09-06-2024
0 days 01:37:16.470000,PIA,81,77.239,60,3,22.195,24.535,30.509,MEDIUM,16,1,McLaren,3,0 days 01:37:07.012000,18.8,72,996.2,FALSE,26.1,207,1.9,Canadian Grand Prix,R,9,09-06-2024
0 days 01:38:33.323000,PIA,81,76.853,61,3,22.02,24.389,30.444,MEDIUM,17,1,McLaren,3,0 days 01:38:07.001000,18.9,72,996.3,FALSE,26.9,232,1.1,Canadian Grand Prix,R,9,09-06-2024
0 days 01:39:50.290000,PIA,81,76.967,62,3,21.982,24.268,30.717,MEDIUM,18,1,McLaren,3,0 days 01:39:07.010000,19,72,996.2,FALSE,26.9,204,1.3,Canadian Grand Prix,R,9,09-06-2024
0 days 01:41:07.569000,PIA,81,77.279,63,3,21.682,24.145,31.452,MEDIUM,19,1,McLaren,3,0 days 01:41:07.012000,19.1,70,996.2,FALSE,26.7,224,2.8,Canadian Grand Prix,R,9,09-06-2024
0 days 01:42:24.399000,PIA,81,76.83,64,3,21.752,24.277,30.801,MEDIUM,20,1,McLaren,3,0 days 01:42:07.022000,19,70,996.1,FALSE,27.7,193,2.5,Canadian Grand Prix,R,9,09-06-2024
0 days 01:43:40.646000,PIA,81,76.247,65,3,21.139,24.073,31.035,MEDIUM,21,1,McLaren,4,0 days 01:43:07.013000,18.9,70,996.2,FALSE,27.8,192,1.7,Canadian Grand Prix,R,9,09-06-2024
0 days 01:44:57.580000,PIA,81,76.934,66,3,21.627,24.093,31.214,MEDIUM,22,1,McLaren,5,0 days 01:44:07.018000,18.7,68,996.1,FALSE,28,214,3.1,Canadian Grand Prix,R,9,09-06-2024
0 days 01:46:14.742000,PIA,81,77.162,67,3,21.834,24.569,30.759,MEDIUM,23,1,McLaren,5,0 days 01:46:07.023000,18.6,68,996.1,FALSE,28.2,160,2.2,Canadian Grand Prix,R,9,09-06-2024
0 days 01:47:31.086000,PIA,81,76.344,68,3,21.338,24.377,30.629,MEDIUM,24,1,McLaren,5,0 days 01:47:07.005000,18.5,69,996.1,FALSE,28.5,120,1.8,Canadian Grand Prix,R,9,09-06-2024
0 days 01:48:47.746000,PIA,81,76.66,69,3,21.538,24.355,30.767,MEDIUM,25,1,McLaren,5,0 days 01:48:07.043000,18.5,69,996.1,FALSE,27.8,241,1.1,Canadian Grand Prix,R,9,09-06-2024
0 days 01:50:03.999000,PIA,81,76.253,70,3,21.449,24.297,30.507,MEDIUM,26,1,McLaren,5,0 days 01:49:07.035000,18.4,69,996,FALSE,27,168,2.1,Canadian Grand Prix,R,9,09-06-2024
0 days 00:52:49.222000,RIC,3,101.718,1,1,32.436,31.488,37.794,INTERMEDIATE,1,1,RB,,0 days 00:52:35.131000,18.9,78,998.3,FALSE,29.7,219,2.8,Canadian Grand Prix,FP1,9,09-06-2024
0 days 00:54:22.403000,RIC,3,93.181,2,1,27.434,29.684,36.063,INTERMEDIATE,2,1,RB,,0 days 00:53:35.132000,19,79,998.2,FALSE,30,204,2.3,Canadian Grand Prix,FP1,9,09-06-2024
0 days 00:55:52.745000,RIC,3,90.342,3,1,26.411,28.81,35.121,INTERMEDIATE,3,1,RB,,0 days 00:55:35.139000,18.9,80,998.3,FALSE,30.3,195,2.1,Canadian Grand Prix,FP1,9,09-06-2024
0 days 00:57:21.327000,RIC,3,88.582,4,1,25.642,28.166,34.774,INTERMEDIATE,4,1,RB,,0 days 00:56:35.131000,19,79,998.2,FALSE,30.3,214,1.6,Canadian Grand Prix,FP1,9,09-06-2024
0 days 01:10:36.439000,RIC,3,107.616,6,2,37.986,32.235,37.395,SOFT,1,1,RB,,0 days 01:10:35.225000,18.6,82,998.3,FALSE,31.2,246,1.1,Canadian Grand Prix,FP1,9,09-06-2024
0 days 01:12:20.430000,RIC,3,103.991,7,2,29.499,33.654,40.838,SOFT,2,1,RB,,0 days 01:11:35.252000,18.5,80,998.3,FALSE,31.5,194,1,Canadian Grand Prix,FP1,9,09-06-2024
0 days 01:13:54.064000,RIC,3,93.634,8,2,28.029,30.076,35.529,SOFT,3,1,RB,,0 days 01:13:35.289000,18.8,78,998.3,FALSE,31.7,178,1.7,Canadian Grand Prix,FP1,9,09-06-2024
0 days 00:26:20.353000,RIC,3,92.526,1,1,30.755,28.341,33.43,SOFT,1,1,RB,,0 days 00:26:00.083000,19.5,71,999.2,TRUE,26.7,220,1.2,Canadian Grand Prix,FP2,9,09-06-2024
0 days 00:27:42.504000,RIC,3,82.151,2,1,23.866,26.082,32.203,SOFT,2,1,RB,,0 days 00:27:00.084000,19.4,71,999.2,TRUE,26.7,228,1.2,Canadian Grand Prix,FP2,9,09-06-2024
0 days 00:29:03.208000,RIC,3,80.704,3,1,22.809,25.538,32.357,SOFT,3,1,RB,,0 days 00:29:00.089000,19.5,71,999.3,TRUE,26.7,188,1.7,Canadian Grand Prix,FP2,9,09-06-2024
0 days 00:35:36.031000,RIC,3,91.755,5,2,29.827,28.289,33.639,SOFT,5,0,RB,,0 days 00:35:00.088000,19.4,70,999.3,TRUE,25.2,90,1.7,Canadian Grand Prix,FP2,9,09-06-2024
0 days 00:36:57.465000,RIC,3,81.434,6,2,22.82,25.399,33.215,SOFT,6,0,RB,,0 days 00:36:00.088000,19.3,69,999.3,TRUE,25.1,190,1.1,Canadian Grand Prix,FP2,9,09-06-2024
0 days 00:38:15.539000,RIC,3,78.074,7,2,22.02,24.757,31.297,SOFT,7,0,RB,,0 days 00:38:00.089000,19,70,999.3,TRUE,25.2,27,0.9,Canadian Grand Prix,FP2,9,09-06-2024
0 days 00:39:36.829000,RIC,3,81.29,8,2,21.709,24.702,34.879,SOFT,8,0,RB,,0 days 00:39:00.089000,19,68,999.3,TRUE,25.4,0,1.2,Canadian Grand Prix,FP2,9,09-06-2024
0 days 00:41:02.305000,RIC,3,85.476,9,2,21.836,24.609,39.031,SOFT,9,0,RB,,0 days 00:41:00.094000,18.9,67,999.4,TRUE,25.8,25,1.5,Canadian Grand Prix,FP2,9,09-06-2024
0 days 00:42:19.036000,RIC,3,76.731,10,2,21.539,24.25,30.942,SOFT,10,0,RB,,0 days 00:42:00.106000,19,64,999.3,TRUE,25.9,110,1.2,Canadian Grand Prix,FP2,9,09-06-2024
0 days 01:01:20.663000,RIC,3,101.532,12,3,33.865,30.642,37.025,INTERMEDIATE,6,0,RB,,0 days 01:01:00.230000,18.1,72,999.3,TRUE,24.2,54,0.5,Canadian Grand Prix,FP2,9,09-06-2024
0 days 01:02:52.304000,RIC,3,91.641,13,3,25.71,29.272,36.659,INTERMEDIATE,7,0,RB,,0 days 01:02:00.231000,18.1,71,999.2,TRUE,24.3,12,0.3,Canadian Grand Prix,FP2,9,09-06-2024
0 days 01:04:19.553000,RIC,3,87.249,14,3,25.175,27.678,34.396,INTERMEDIATE,8,0,RB,,0 days 01:04:00.233000,18.1,69,999.3,TRUE,24.4,24,0.8,Canadian Grand Prix,FP2,9,09-06-2024
0 days 01:05:49.849000,RIC,3,90.296,15,3,24.676,29.595,36.025,INTERMEDIATE,9,0,RB,,0 days 01:05:00.236000,18.1,70,999.4,TRUE,24.4,18,0.8,Canadian Grand Prix,FP2,9,09-06-2024
0 days 01:07:16.105000,RIC,3,86.256,16,3,24.516,27.585,34.155,INTERMEDIATE,10,0,RB,,0 days 01:07:00.236000,18.1,70,999.3,TRUE,24.2,8,1,Canadian Grand Prix,FP2,9,09-06-2024
0 days 01:08:41.614000,RIC,3,85.509,17,3,24.341,27.23,33.938,INTERMEDIATE,11,0,RB,,0 days 01:08:00.238000,18.2,69,999.3,TRUE,24.2,8,0.8,Canadian Grand Prix,FP2,9,09-06-2024
0 days 01:10:36.775000,RIC,3,115.161,18,3,29.807,40.737,44.617,INTERMEDIATE,12,0,RB,,0 days 01:10:00.240000,18.2,70,999.5,TRUE,24.2,0,0.8,Canadian Grand Prix,FP2,9,09-06-2024
0 days 01:12:04.947000,RIC,3,88.172,19,3,24.509,26.792,36.871,INTERMEDIATE,13,0,RB,,0 days 01:12:00.238000,18.4,71,999.5,TRUE,24.4,247,0.5,Canadian Grand Prix,FP2,9,09-06-2024
0 days 01:13:37.579000,RIC,3,92.632,20,3,23.955,29.426,39.251,INTERMEDIATE,14,0,RB,,0 days 01:13:00.242000,18.4,69,999.5,TRUE,24.3,0,0.4,Canadian Grand Prix,FP2,9,09-06-2024
0 days 01:15:03.468000,RIC,3,85.889,21,3,24.118,27.278,34.493,INTERMEDIATE,15,0,RB,,0 days 01:15:00.239000,18.4,69,999.6,TRUE,24.2,337,1.5,Canadian Grand Prix,FP2,9,09-06-2024
0 days 01:17:12.183000,RIC,3,128.715,22,3,25.075,33.907,69.733,INTERMEDIATE,16,0,RB,,0 days 01:17:00.241000,18.4,69,999.6,TRUE,24.1,130,0.7,Canadian Grand Prix,FP2,9,09-06-2024
0 days 00:17:39.473000,RIC,3,125.882,1,1,38.008,28.066,59.808,MEDIUM,1,1,RB,,0 days 00:17:05.521000,20.5,62,1000.6,FALSE,35.6,21,2.9,Canadian Grand Prix,FP3,9,09-06-2024
0 days 00:19:29.531000,RIC,3,110.058,2,2,28.309,26.598,55.151,HARD,1,1,RB,,0 days 00:19:05.541000,20.5,62,1000.5,FALSE,35.9,189,1.1,Canadian Grand Prix,FP3,9,09-06-2024
0 days 00:27:37.068000,RIC,3,93.686,4,4,31.025,26.233,36.428,MEDIUM,2,0,RB,,0 days 00:27:05.606000,20.5,63,1000.6,FALSE,35.9,106,1.3,Canadian Grand Prix,FP3,9,09-06-2024
0 days 00:28:58.321000,RIC,3,81.253,5,4,21.788,24.296,35.169,MEDIUM,3,0,RB,,0 days 00:28:05.613000,20.6,62,1000.6,FALSE,35.9,86,1.3,Canadian Grand Prix,FP3,9,09-06-2024
0 days 00:30:14.117000,RIC,3,75.796,6,4,21.37,23.991,30.435,MEDIUM,4,0,RB,,0 days 00:30:05.607000,20.7,62,1000.6,FALSE,35.6,77,2,Canadian Grand Prix,FP3,9,09-06-2024
0 days 00:31:49.352000,RIC,3,95.235,7,4,26.107,30.282,38.846,MEDIUM,5,0,RB,,0 days 00:31:05.612000,20.7,62,1000.6,FALSE,35.6,67,1.7,Canadian Grand Prix,FP3,9,09-06-2024
0 days 00:33:04.807000,RIC,3,75.455,8,4,21.417,23.839,30.199,MEDIUM,6,0,RB,,0 days 00:32:05.612000,20.8,62,1000.6,FALSE,35.9,184,1.6,Canadian Grand Prix,FP3,9,09-06-2024
0 days 00:34:53.363000,RIC,3,108.556,9,4,25.149,38.069,45.338,MEDIUM,7,0,RB,,0 days 00:34:05.603000,20.9,62,1000.6,FALSE,36.3,133,1,Canadian Grand Prix,FP3,9,09-06-2024
0 days 00:36:16.655000,RIC,3,83.292,10,4,21.388,27.256,34.648,MEDIUM,8,0,RB,,0 days 00:36:05.613000,20.9,62,1000.5,FALSE,38,79,1.6,Canadian Grand Prix,FP3,9,09-06-2024
0 days 00:37:31.435000,RIC,3,74.78,11,4,21.131,23.707,29.942,MEDIUM,9,0,RB,,0 days 00:37:05.604000,21,62,1000.6,FALSE,38.4,239,1.2,Canadian Grand Prix,FP3,9,09-06-2024
0 days 00:38:53.470000,RIC,3,82.035,12,4,26.019,24.962,31.054,MEDIUM,10,0,RB,,0 days 00:38:05.605000,21,61,1000.6,FALSE,37.8,140,1.4,Canadian Grand Prix,FP3,9,09-06-2024
0 days 00:40:10.137000,RIC,3,76.667,13,4,21.54,24.24,30.887,MEDIUM,11,0,RB,,0 days 00:40:05.616000,21.1,61,1000.5,FALSE,36.2,180,1.8,Canadian Grand Prix,FP3,9,09-06-2024
0 days 00:41:26.996000,RIC,3,76.859,14,4,21.454,24.465,30.94,MEDIUM,12,0,RB,,0 days 00:41:05.620000,21.1,62,1000.5,FALSE,36.1,204,2.1,Canadian Grand Prix,FP3,9,09-06-2024
0 days 00:42:43.549000,RIC,3,76.553,15,4,21.52,24.308,30.725,MEDIUM,13,0,RB,,0 days 00:42:05.619000,21,63,1000.5,FALSE,35.5,156,1.9,Canadian Grand Prix,FP3,9,09-06-2024
0 days 00:50:28.235000,RIC,3,95.519,17,5,31.219,26.211,38.089,SOFT,1,1,RB,,0 days 00:50:05.623000,20.8,63,1000.5,FALSE,38.4,2,1.6,Canadian Grand Prix,FP3,9,09-06-2024
0 days 00:51:42.248000,RIC,3,74.013,18,5,20.769,23.644,29.6,SOFT,2,1,RB,,0 days 00:51:05.622000,20.8,62,1000.3,FALSE,38.7,137,1.4,Canadian Grand Prix,FP3,9,09-06-2024
0 days 00:53:38.824000,RIC,3,116.576,19,5,32.669,42.346,41.561,SOFT,3,1,RB,,0 days 00:53:05.627000,21,62,1000.4,FALSE,38,247,1,Canadian Grand Prix,FP3,9,09-06-2024
0 days 00:54:52.652000,RIC,3,73.828,20,5,20.834,23.526,29.468,SOFT,4,1,RB,,0 days 00:54:05.625000,21,62,1000.4,FALSE,38,183,1.5,Canadian Grand Prix,FP3,9,09-06-2024
0 days 00:56:45.212000,RIC,3,112.56,21,5,28.705,35.971,47.884,SOFT,5,1,RB,,0 days 00:56:05.626000,21.3,61,1000.4,FALSE,39.1,103,2.5,Canadian Grand Prix,FP3,9,09-06-2024
0 days 00:58:21.922000,RIC,3,96.71,22,5,31.81,27.841,37.059,SOFT,6,1,RB,,0 days 00:58:05.629000,21.5,61,1000.3,FALSE,39.1,0,1.8,Canadian Grand Prix,FP3,9,09-06-2024
0 days 00:59:35.842000,RIC,3,73.92,23,5,20.807,23.466,29.647,SOFT,7,1,RB,,0 days 00:59:05.628000,21.6,62,1000.4,FALSE,38.4,187,1.3,Canadian Grand Prix,FP3,9,09-06-2024
0 days 01:04:10.392000,RIC,3,87.994,25,6,27.642,27.115,33.237,SOFT,1,1,RB,,0 days 01:04:05.631000,21.1,64,1000.4,FALSE,35.6,208,1.4,Canadian Grand Prix,FP3,9,09-06-2024
0 days 01:05:23.671000,RIC,3,73.279,26,6,20.54,23.234,29.505,SOFT,2,1,RB,,0 days 01:05:05.632000,21,63,1000.4,FALSE,36.9,148,1.8,Canadian Grand Prix,FP3,9,09-06-2024
0 days 01:07:03.606000,RIC,3,99.935,27,6,28.502,30.737,40.696,SOFT,3,1,RB,,0 days 01:06:05.636000,21,63,1000.4,FALSE,37.2,149,1.8,Canadian Grand Prix,FP3,9,09-06-2024
0 days 01:08:47.816000,RIC,3,104.21,28,6,26.692,30.547,46.971,SOFT,4,1,RB,,0 days 01:08:05.634000,21.1,62,1000.5,FALSE,36.7,135,1,Canadian Grand Prix,FP3,9,09-06-2024
0 days 01:10:13.232000,RIC,3,85.416,29,6,20.898,23.456,41.062,SOFT,5,1,RB,,0 days 01:10:05.644000,21.3,61,1000.3,FALSE,38.2,348,1.4,Canadian Grand Prix,FP3,9,09-06-2024
0 days 01:11:47.564000,RIC,3,94.332,30,6,20.739,23.736,49.857,SOFT,6,1,RB,,0 days 01:11:05.650000,21.4,59,1000.5,FALSE,38.7,103,1,Canadian Grand Prix,FP3,9,09-06-2024
0 days 01:13:45.019000,RIC,3,117.455,31,7,44.492,30.011,42.952,SOFT,7,0,RB,,0 days 01:13:05.653000,21.5,60,1000.4,FALSE,38.1,90,2.6,Canadian Grand Prix,FP3,9,09-06-2024
0 days 01:15:21.176000,RIC,3,96.157,32,7,26.289,31.416,38.452,SOFT,8,0,RB,,0 days 01:15:05.655000,21.5,60,1000.5,FALSE,38.9,180,1.9,Canadian Grand Prix,FP3,9,09-06-2024
0 days 01:17:28.331000,RIC,3,127.155,33,7,34.279,27.502,65.374,SOFT,9,0,RB,,0 days 01:17:05.669000,21.5,59,1000.6,FALSE,37.1,191,1.9,Canadian Grand Prix,FP3,9,09-06-2024
0 days 00:17:43.475000,RIC,3,119.232,1,1,36.77,27.15,55.312,SOFT,1,1,RB,,0 days 00:16:57.955000,20.1,71,1000.8,FALSE,31.6,261,1.6,Canadian Grand Prix,Q,9,09-06-2024
0 days 00:18:59.971000,RIC,3,76.496,2,1,22.24,23.964,30.292,SOFT,2,1,RB,,0 days 00:18:57.961000,20.1,71,1000.8,FALSE,31.4,197,2.4,Canadian Grand Prix,Q,9,09-06-2024
0 days 00:20:32.715000,RIC,3,92.744,3,1,25.195,28.403,39.146,SOFT,3,1,RB,,0 days 00:19:57.955000,20.1,71,1000.8,FALSE,31.3,193,1.8,Canadian Grand Prix,Q,9,09-06-2024
0 days 00:21:46.693000,RIC,3,73.978,4,1,21.03,23.374,29.574,SOFT,4,1,RB,,0 days 00:20:57.965000,20.2,71,1000.7,FALSE,31.3,200,1.4,Canadian Grand Prix,Q,9,09-06-2024
0 days 00:27:49.984000,RIC,3,93.144,6,2,31.449,26.38,35.315,SOFT,1,1,RB,,0 days 00:26:58.004000,20.2,71,1000.7,FALSE,30.7,160,2.2,Canadian Grand Prix,Q,9,09-06-2024
0 days 00:29:03.359000,RIC,3,73.375,7,2,20.512,23.343,29.52,SOFT,2,1,RB,,0 days 00:28:58.016000,20.2,71,1000.9,FALSE,30.9,187,0.9,Canadian Grand Prix,Q,9,09-06-2024
0 days 00:30:47.018000,RIC,3,103.659,8,2,28.239,30.13,45.29,SOFT,3,1,RB,,0 days 00:29:58.044000,20.4,70,1000.7,FALSE,31.1,118,1.7,Canadian Grand Prix,Q,9,09-06-2024
0 days 00:32:00.258000,RIC,3,73.24,9,2,20.525,23.173,29.542,SOFT,4,1,RB,,0 days 00:31:58.040000,20.5,69,1000.7,FALSE,31.3,208,2,Canadian Grand Prix,Q,9,09-06-2024
