,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,RoundNumber,EventName,Session,Date
3417,0 days 01:11:54.381000,21.3,69,1018.8,False,49.5,329,0.8,8,Monaco Grand Prix,R,26-05-2024
3418,0 days 01:12:54.386000,21.3,67,1018.9,False,49.5,0,0.7,8,Monaco Grand Prix,R,26-05-2024
3419,0 days 01:13:54.384000,21.4,67,1018.9,False,49.4,34,0.3,8,Monaco Grand Prix,R,26-05-2024
3420,0 days 01:14:54.382000,21.3,68,1018.8,False,49.2,327,1.2,8,Monaco Grand Prix,R,26-05-2024
3421,0 days 01:15:54.395000,21.3,67,1018.9,False,49.4,20,0.8,8,Monaco Grand Prix,R,26-05-2024
3422,0 days 01:16:54.395000,21.3,67,1018.8,False,49.9,314,0.8,8,Monaco Grand Prix,R,26-05-2024
3423,0 days 01:17:54.382000,21.3,68,1018.8,False,49.5,189,0.8,8,Monaco Grand Prix,R,26-05-2024
3424,0 days 01:18:54.433000,21.4,67,1018.9,False,49.8,223,0.4,8,Monaco Grand Prix,R,26-05-2024
3425,0 days 01:19:54.411000,21.5,67,1018.9,False,49.6,16,1.2,8,Monaco Grand Prix,R,26-05-2024
3426,0 days 01:20:54.404000,21.5,68,1018.8,False,49.6,323,0.7,8,Monaco Grand Prix,R,26-05-2024
3427,0 days 01:21:54.421000,21.5,67,1018.8,False,49.9,350,1.5,8,Monaco Grand Prix,R,26-05-2024
3428,0 days 01:22:54.431000,21.6,65,1018.8,False,49.7,10,0.9,8,Monaco Grand Prix,R,26-05-2024
3429,0 days 01:23:54.453000,21.6,65,1018.8,False,49.1,13,1.7,8,Monaco Grand Prix,R,26-05-2024
3430,0 days 01:24:54.436000,21.7,66,1018.8,False,48.4,10,1.3,8,Monaco Grand Prix,R,26-05-2024
3431,0 days 01:25:54.487000,21.7,65,1018.8,False,48.8,16,1.4,8,Monaco Grand Prix,R,26-05-2024
3432,0 days 01:26:54.466000,21.6,64,1018.7,False,49.5,17,1.1,8,Monaco Grand Prix,R,26-05-2024
3433,0 days 01:27:54.455000,21.6,64,1018.8,False,49.0,26,1.2,8,Monaco Grand Prix,R,26-05-2024
3434,0 days 01:28:54.479000,21.6,65,1018.8,False,48.6,25,1.6,8,Monaco Grand Prix,R,26-05-2024
3435,0 days 01:29:54.480000,21.5,64,1018.9,False,48.5,357,1.7,8,Monaco Grand Prix,R,26-05-2024
3436,0 days 01:30:54.496000,21.5,64,1018.9,False,48.5,19,0.5,8,Monaco Grand Prix,R,26-05-2024
3437,0 days 01:31:54.491000,21.5,62,1018.8,False,49.4,330,0.8,8,Monaco Grand Prix,R,26-05-2024
3438,0 days 01:32:54.501000,21.5,63,1018.9,False,49.4,347,1.2,8,Monaco Grand Prix,R,26-05-2024
3439,0 days 01:33:54.516000,21.5,64,1018.9,False,49.4,0,1.5,8,Monaco Grand Prix,R,26-05-2024
3440,0 days 01:34:54.525000,21.5,64,1018.9,False,49.3,342,1.5,8,Monaco Grand Prix,R,26-05-2024
3441,0 days 01:35:54.524000,21.5,64,1018.9,False,49.3,348,1.5,8,Monaco Grand Prix,R,26-05-2024
3442,0 days 01:36:54.533000,21.5,65,1018.9,False,48.1,9,0.8,8,Monaco Grand Prix,R,26-05-2024
3443,0 days 01:37:54.533000,21.5,66,1018.9,False,48.1,231,0.7,8,Monaco Grand Prix,R,26-05-2024
3444,0 days 01:38:54.534000,21.6,66,1018.7,False,48.6,356,1.4,8,Monaco Grand Prix,R,26-05-2024
3445,0 days 01:39:54.540000,21.6,65,1018.8,False,49.2,0,0.6,8,Monaco Grand Prix,R,26-05-2024
3446,0 days 01:40:54.540000,21.7,63,1018.9,False,49.2,0,0.6,8,Monaco Grand Prix,R,26-05-2024
3447,0 days 01:41:54.532000,21.7,63,1018.8,False,48.8,57,0.6,8,Monaco Grand Prix,R,26-05-2024
3448,0 days 01:42:54.539000,21.6,64,1018.9,False,48.2,353,2.0,8,Monaco Grand Prix,R,26-05-2024
3449,0 days 01:43:54.538000,21.6,63,1018.8,False,48.2,0,1.0,8,Monaco Grand Prix,R,26-05-2024
3450,0 days 01:44:54.534000,21.8,64,1018.9,False,48.7,6,0.4,8,Monaco Grand Prix,R,26-05-2024
3451,0 days 01:45:54.536000,21.8,64,1018.9,False,48.0,104,1.4,8,Monaco Grand Prix,R,26-05-2024
3452,0 days 01:46:54.538000,21.9,63,1018.9,False,47.9,253,0.9,8,Monaco Grand Prix,R,26-05-2024
3453,0 days 01:47:54.523000,22.0,64,1018.8,False,47.9,340,1.1,8,Monaco Grand Prix,R,26-05-2024
3454,0 days 01:48:54.541000,22.1,65,1018.8,False,47.4,289,0.7,8,Monaco Grand Prix,R,26-05-2024
3455,0 days 01:49:54.529000,22.1,63,1018.8,False,47.9,187,0.9,8,Monaco Grand Prix,R,26-05-2024
3456,0 days 01:50:54.531000,22.2,61,1018.9,False,47.9,9,1.3,8,Monaco Grand Prix,R,26-05-2024
3457,0 days 01:51:54.544000,22.3,63,1018.8,False,47.3,2,0.6,8,Monaco Grand Prix,R,26-05-2024
3458,0 days 01:52:54.535000,22.1,64,1018.8,False,47.2,208,1.2,8,Monaco Grand Prix,R,26-05-2024
3459,0 days 01:53:54.550000,22.0,62,1018.8,False,47.1,0,1.2,8,Monaco Grand Prix,R,26-05-2024
3460,0 days 01:54:54.541000,22.0,63,1018.7,False,47.1,22,0.5,8,Monaco Grand Prix,R,26-05-2024
3461,0 days 01:55:54.537000,22.0,62,1018.8,False,47.1,351,1.1,8,Monaco Grand Prix,R,26-05-2024
3462,0 days 01:56:54.541000,22.0,64,1018.7,False,46.0,154,0.5,8,Monaco Grand Prix,R,26-05-2024
3463,0 days 01:57:54.549000,21.8,64,1018.8,False,46.1,8,1.3,8,Monaco Grand Prix,R,26-05-2024
3464,0 days 01:58:54.543000,21.6,64,1018.7,False,46.7,38,1.1,8,Monaco Grand Prix,R,26-05-2024
3465,0 days 01:59:54.551000,21.7,63,1018.7,False,47.2,101,0.8,8,Monaco Grand Prix,R,26-05-2024
3466,0 days 02:00:54.548000,21.8,61,1018.6,False,46.7,221,0.7,8,Monaco Grand Prix,R,26-05-2024
3467,0 days 02:01:54.547000,21.9,61,1018.8,False,46.6,36,1.3,8,Monaco Grand Prix,R,26-05-2024
3468,0 days 02:02:54.542000,21.9,62,1018.8,False,45.8,337,0.9,8,Monaco Grand Prix,R,26-05-2024
3469,0 days 02:03:54.543000,21.9,64,1018.7,False,45.8,0,1.3,8,Monaco Grand Prix,R,26-05-2024
3470,0 days 02:04:54.544000,21.8,65,1018.8,False,45.9,273,1.6,8,Monaco Grand Prix,R,26-05-2024
3471,0 days 02:05:54.554000,21.8,65,1018.8,False,45.9,198,0.5,8,Monaco Grand Prix,R,26-05-2024
3472,0 days 02:06:54.543000,21.7,63,1018.7,False,46.1,356,1.1,8,Monaco Grand Prix,R,26-05-2024
3473,0 days 02:07:54.545000,21.8,64,1018.7,False,46.3,272,1.4,8,Monaco Grand Prix,R,26-05-2024
3474,0 days 02:08:54.553000,21.7,63,1018.7,False,45.7,183,0.9,8,Monaco Grand Prix,R,26-05-2024
3475,0 days 02:09:54.562000,21.7,62,1018.6,False,45.7,325,1.3,8,Monaco Grand Prix,R,26-05-2024
3476,0 days 02:10:54.559000,21.8,64,1018.5,False,46.0,23,0.7,8,Monaco Grand Prix,R,26-05-2024
3477,0 days 02:11:54.558000,21.9,63,1018.6,False,46.0,296,0.6,8,Monaco Grand Prix,R,26-05-2024
3478,0 days 02:12:54.548000,21.9,62,1018.6,False,46.0,213,1.0,8,Monaco Grand Prix,R,26-05-2024
3479,0 days 02:13:54.560000,22.0,63,1018.5,False,45.6,215,1.7,8,Monaco Grand Prix,R,26-05-2024
3480,0 days 02:14:54.551000,22.0,62,1018.5,False,45.9,220,0.9,8,Monaco Grand Prix,R,26-05-2024
3481,0 days 02:15:54.549000,22.0,61,1018.6,False,46.4,265,0.6,8,Monaco Grand Prix,R,26-05-2024
3482,0 days 02:16:54.551000,22.1,61,1018.6,False,45.5,217,0.4,8,Monaco Grand Prix,R,26-05-2024
3483,0 days 02:17:54.557000,22.0,61,1018.6,False,45.5,237,0.9,8,Monaco Grand Prix,R,26-05-2024
3484,0 days 02:18:54.573000,21.9,62,1018.5,False,45.6,245,1.0,8,Monaco Grand Prix,R,26-05-2024
3485,0 days 02:19:54.575000,21.9,62,1018.6,False,45.9,269,0.9,8,Monaco Grand Prix,R,26-05-2024
3486,0 days 02:20:54.594000,22.0,61,1018.5,False,45.9,268,1.0,8,Monaco Grand Prix,R,26-05-2024
3487,0 days 02:21:54.610000,22.0,62,1018.6,False,45.1,0,0.9,8,Monaco Grand Prix,R,26-05-2024
3488,0 days 02:22:54.602000,21.9,65,1018.6,False,44.5,358,0.6,8,Monaco Grand Prix,R,26-05-2024
3489,0 days 02:23:54.612000,21.8,64,1018.5,False,44.4,234,1.2,8,Monaco Grand Prix,R,26-05-2024
3490,0 days 02:24:54.613000,21.7,63,1018.5,False,44.4,305,1.5,8,Monaco Grand Prix,R,26-05-2024
3491,0 days 02:25:54.617000,21.8,63,1018.5,False,44.5,271,1.0,8,Monaco Grand Prix,R,26-05-2024
3492,0 days 02:26:54.635000,21.8,62,1018.6,False,44.8,169,0.7,8,Monaco Grand Prix,R,26-05-2024
3493,0 days 02:27:54.648000,21.8,62,1018.6,False,44.7,0,0.5,8,Monaco Grand Prix,R,26-05-2024
3494,0 days 02:28:54.646000,21.9,61,1018.6,False,44.4,269,0.8,8,Monaco Grand Prix,R,26-05-2024
3495,0 days 02:29:54.675000,22.0,60,1018.5,False,44.4,111,0.8,8,Monaco Grand Prix,R,26-05-2024
3496,0 days 02:30:54.676000,22.0,62,1018.4,False,44.4,30,0.5,8,Monaco Grand Prix,R,26-05-2024
3497,0 days 02:31:54.677000,21.9,61,1018.5,False,44.7,0,0.5,8,Monaco Grand Prix,R,26-05-2024
3498,0 days 02:32:54.683000,21.9,59,1018.5,False,44.8,0,0.9,8,Monaco Grand Prix,R,26-05-2024
3499,0 days 02:33:54.684000,21.9,59,1018.6,False,44.8,227,1.0,8,Monaco Grand Prix,R,26-05-2024
3500,0 days 02:34:54.708000,22.0,58,1018.5,False,44.5,192,0.5,8,Monaco Grand Prix,R,26-05-2024
3501,0 days 02:35:54.692000,22.0,58,1018.5,False,44.2,206,0.8,8,Monaco Grand Prix,R,26-05-2024
3502,0 days 02:36:54.696000,21.9,57,1018.3,False,44.5,203,1.8,8,Monaco Grand Prix,R,26-05-2024
3503,0 days 02:37:54.700000,22.0,58,1018.4,False,44.5,276,1.8,8,Monaco Grand Prix,R,26-05-2024
3504,0 days 02:38:54.736000,22.0,57,1018.5,False,43.8,205,0.7,8,Monaco Grand Prix,R,26-05-2024
3505,0 days 02:39:54.713000,22.0,58,1018.4,False,43.8,218,1.1,8,Monaco Grand Prix,R,26-05-2024
3506,0 days 02:40:54.715000,22.0,57,1018.4,False,43.7,0,1.7,8,Monaco Grand Prix,R,26-05-2024
3507,0 days 02:41:54.711000,21.9,58,1018.5,False,43.7,354,1.0,8,Monaco Grand Prix,R,26-05-2024
3508,0 days 02:42:54.715000,21.9,58,1018.5,False,43.7,89,1.1,8,Monaco Grand Prix,R,26-05-2024
3509,0 days 02:43:54.736000,21.8,58,1018.6,False,43.0,200,0.7,8,Monaco Grand Prix,R,26-05-2024
3510,0 days 02:44:54.744000,21.8,57,1018.5,False,43.2,52,1.0,8,Monaco Grand Prix,R,26-05-2024
3511,0 days 02:45:54.756000,21.9,58,1018.5,False,43.2,321,0.8,8,Monaco Grand Prix,R,26-05-2024
3512,0 days 02:46:54.745000,21.9,59,1018.6,False,43.0,228,1.1,8,Monaco Grand Prix,R,26-05-2024
3513,0 days 02:47:54.762000,21.9,59,1018.4,False,42.8,236,1.4,8,Monaco Grand Prix,R,26-05-2024
3514,0 days 02:48:54.750000,21.7,59,1018.4,False,42.5,0,1.1,8,Monaco Grand Prix,R,26-05-2024
3515,0 days 02:49:54.749000,21.7,60,1018.4,False,42.4,59,0.9,8,Monaco Grand Prix,R,26-05-2024
3516,0 days 02:50:54.764000,21.6,60,1018.4,False,42.2,140,0.8,8,Monaco Grand Prix,R,26-05-2024
3517,0 days 02:51:54.774000,21.7,59,1018.5,False,42.4,0,0.6,8,Monaco Grand Prix,R,26-05-2024
3518,0 days 02:52:54.793000,21.8,60,1018.5,False,42.2,30,1.2,8,Monaco Grand Prix,R,26-05-2024
3519,0 days 02:53:54.807000,21.6,61,1018.4,False,41.9,9,1.1,8,Monaco Grand Prix,R,26-05-2024
3520,0 days 02:54:54.803000,21.5,61,1018.5,False,42.3,284,0.5,8,Monaco Grand Prix,R,26-05-2024
3521,0 days 02:55:54.798000,21.6,60,1018.4,False,42.3,222,0.6,8,Monaco Grand Prix,R,26-05-2024
3522,0 days 02:56:54.806000,21.6,60,1018.4,False,42.0,241,0.9,8,Monaco Grand Prix,R,26-05-2024
3523,0 days 02:57:54.815000,21.8,59,1018.4,False,42.0,264,1.2,8,Monaco Grand Prix,R,26-05-2024
3524,0 days 02:58:54.835000,22.0,60,1018.5,False,42.0,284,0.8,8,Monaco Grand Prix,R,26-05-2024
3525,0 days 02:59:54.845000,21.9,60,1018.3,False,41.2,47,0.8,8,Monaco Grand Prix,R,26-05-2024
3526,0 days 03:00:54.842000,21.9,60,1018.4,False,42.0,215,0.9,8,Monaco Grand Prix,R,26-05-2024
3527,0 days 03:01:54.848000,21.9,59,1018.4,False,41.7,283,1.2,8,Monaco Grand Prix,R,26-05-2024
3528,0 days 03:02:54.840000,22.0,59,1018.3,False,41.7,325,1.7,8,Monaco Grand Prix,R,26-05-2024
3529,0 days 03:03:54.830000,22.0,60,1018.3,False,41.6,58,1.0,8,Monaco Grand Prix,R,26-05-2024
3530,0 days 03:04:54.832000,21.8,60,1018.4,False,40.9,14,0.7,8,Monaco Grand Prix,R,26-05-2024
3531,0 days 03:05:54.842000,21.7,61,1018.4,False,41.1,229,0.8,8,Monaco Grand Prix,R,26-05-2024
3532,0 days 03:06:54.847000,21.8,60,1018.5,False,41.6,224,0.8,8,Monaco Grand Prix,R,26-05-2024
3533,0 days 03:07:54.840000,21.8,60,1018.4,False,41.6,209,1.0,8,Monaco Grand Prix,R,26-05-2024
3534,0 days 03:08:54.838000,21.7,60,1018.4,False,41.1,0,0.4,8,Monaco Grand Prix,R,26-05-2024
3535,0 days 03:09:54.843000,21.6,61,1018.4,False,41.0,58,0.7,8,Monaco Grand Prix,R,26-05-2024
3536,0 days 03:10:54.846000,21.6,62,1018.4,False,40.5,214,0.9,8,Monaco Grand Prix,R,26-05-2024
3537,0 days 03:11:54.852000,21.6,61,1018.4,False,40.5,209,0.5,8,Monaco Grand Prix,R,26-05-2024
3538,0 days 03:12:54.846000,21.7,61,1018.4,False,40.8,293,1.1,8,Monaco Grand Prix,R,26-05-2024
3539,0 days 03:13:54.853000,21.7,61,1018.4,False,40.8,214,0.7,8,Monaco Grand Prix,R,26-05-2024
3540,0 days 03:14:54.871000,21.7,61,1018.4,False,40.6,353,0.6,8,Monaco Grand Prix,R,26-05-2024
3541,0 days 03:15:54.885000,21.7,61,1018.4,False,40.6,224,0.9,8,Monaco Grand Prix,R,26-05-2024
3542,0 days 03:16:54.899000,21.8,61,1018.4,False,40.9,219,1.2,8,Monaco Grand Prix,R,26-05-2024
3543,0 days 03:17:54.901000,21.8,61,1018.4,False,40.9,284,0.8,8,Monaco Grand Prix,R,26-05-2024
3544,0 days 03:18:54.896000,21.8,62,1018.4,False,40.2,0,0.8,8,Monaco Grand Prix,R,26-05-2024
3545,0 days 03:19:54.900000,21.7,62,1018.5,False,40.3,168,0.6,8,Monaco Grand Prix,R,26-05-2024
3546,0 days 00:00:34.879000,17.3,88,999.5,False,27.5,241,0.7,9,Canadian Grand Prix,FP1,09-06-2024
3547,0 days 00:01:34.883000,17.3,87,999.4,False,27.3,245,1.5,9,Canadian Grand Prix,FP1,09-06-2024
3548,0 days 00:02:34.879000,17.3,88,999.4,False,27.0,256,0.6,9,Canadian Grand Prix,FP1,09-06-2024
3549,0 days 00:03:34.881000,17.2,87,999.3,False,27.1,236,0.4,9,Canadian Grand Prix,FP1,09-06-2024
3550,0 days 00:04:34.879000,17.3,87,999.4,False,27.2,264,1.0,9,Canadian Grand Prix,FP1,09-06-2024
3551,0 days 00:05:34.884000,17.4,87,999.4,False,27.1,238,0.7,9,Canadian Grand Prix,FP1,09-06-2024
3552,0 days 00:06:34.880000,17.4,88,999.3,False,26.8,225,0.8,9,Canadian Grand Prix,FP1,09-06-2024
3553,0 days 00:07:34.881000,17.5,88,999.3,False,26.8,242,0.7,9,Canadian Grand Prix,FP1,09-06-2024
3554,0 days 00:08:34.904000,17.4,88,999.3,False,26.7,256,0.6,9,Canadian Grand Prix,FP1,09-06-2024
3555,0 days 00:09:34.885000,17.4,87,999.3,False,27.2,0,0.6,9,Canadian Grand Prix,FP1,09-06-2024
3556,0 days 00:10:34.884000,17.5,88,999.2,False,27.6,309,0.4,9,Canadian Grand Prix,FP1,09-06-2024
3557,0 days 00:11:34.884000,17.5,89,999.2,False,28.0,60,0.0,9,Canadian Grand Prix,FP1,09-06-2024
3558,0 days 00:12:34.888000,17.6,88,999.3,False,28.6,171,0.0,9,Canadian Grand Prix,FP1,09-06-2024
3559,0 days 00:13:34.887000,17.8,87,999.1,False,28.6,256,0.5,9,Canadian Grand Prix,FP1,09-06-2024
3560,0 days 00:14:34.890000,17.7,87,999.2,False,28.2,0,0.6,9,Canadian Grand Prix,FP1,09-06-2024
3561,0 days 00:15:34.887000,17.8,85,999.2,False,28.1,245,0.6,9,Canadian Grand Prix,FP1,09-06-2024
3562,0 days 00:16:34.886000,17.8,85,999.2,False,27.9,238,0.8,9,Canadian Grand Prix,FP1,09-06-2024
3563,0 days 00:17:34.888000,18.0,87,999.2,False,27.5,226,1.0,9,Canadian Grand Prix,FP1,09-06-2024
3564,0 days 00:18:34.890000,17.8,86,999.2,False,27.4,224,1.2,9,Canadian Grand Prix,FP1,09-06-2024
3565,0 days 00:19:34.889000,17.8,86,999.2,False,27.0,226,1.4,9,Canadian Grand Prix,FP1,09-06-2024
3566,0 days 00:20:34.895000,17.8,88,999.2,False,26.9,211,0.9,9,Canadian Grand Prix,FP1,09-06-2024
3567,0 days 00:21:34.908000,17.9,87,999.0,False,26.9,250,0.7,9,Canadian Grand Prix,FP1,09-06-2024
3568,0 days 00:22:34.898000,17.9,85,998.9,False,26.9,272,0.8,9,Canadian Grand Prix,FP1,09-06-2024
3569,0 days 00:23:34.898000,17.9,85,998.9,False,26.9,272,0.8,9,Canadian Grand Prix,FP1,09-06-2024
3570,0 days 00:24:34.891000,17.9,85,998.9,True,26.0,227,1.0,9,Canadian Grand Prix,FP1,09-06-2024
3571,0 days 00:25:34.908000,17.8,86,998.8,True,25.7,15,0.6,9,Canadian Grand Prix,FP1,09-06-2024
3572,0 days 00:26:34.927000,17.8,85,998.6,True,25.5,348,1.1,9,Canadian Grand Prix,FP1,09-06-2024
3573,0 days 00:27:34.940000,17.7,85,998.5,True,25.5,328,1.2,9,Canadian Grand Prix,FP1,09-06-2024
3574,0 days 00:28:34.945000,17.8,86,998.5,True,25.7,342,1.5,9,Canadian Grand Prix,FP1,09-06-2024
3575,0 days 00:29:34.960000,17.8,85,998.4,True,25.7,355,1.1,9,Canadian Grand Prix,FP1,09-06-2024
3576,0 days 00:30:34.966000,17.9,86,998.4,True,25.8,336,1.0,9,Canadian Grand Prix,FP1,09-06-2024
3577,0 days 00:31:34.976000,17.9,86,998.4,True,26.1,353,0.9,9,Canadian Grand Prix,FP1,09-06-2024
3578,0 days 00:32:34.990000,18.0,87,998.4,True,26.5,337,0.8,9,Canadian Grand Prix,FP1,09-06-2024
3579,0 days 00:33:34.990000,18.0,83,998.4,True,26.7,280,1.0,9,Canadian Grand Prix,FP1,09-06-2024
3580,0 days 00:34:35.001000,17.9,82,998.4,True,26.7,299,1.2,9,Canadian Grand Prix,FP1,09-06-2024
3581,0 days 00:35:34.986000,18.0,85,998.6,True,27.2,228,0.8,9,Canadian Grand Prix,FP1,09-06-2024
3582,0 days 00:36:35.011000,18.1,86,998.5,True,27.5,234,0.8,9,Canadian Grand Prix,FP1,09-06-2024
3583,0 days 00:37:35.026000,18.1,86,998.5,True,27.5,234,0.8,9,Canadian Grand Prix,FP1,09-06-2024
3584,0 days 00:38:35.033000,18.3,84,998.7,False,28.1,215,1.3,9,Canadian Grand Prix,FP1,09-06-2024
3585,0 days 00:39:35.028000,18.5,82,998.6,False,28.0,219,1.5,9,Canadian Grand Prix,FP1,09-06-2024
3586,0 days 00:40:35.029000,18.5,85,998.7,False,28.1,219,0.9,9,Canadian Grand Prix,FP1,09-06-2024
3587,0 days 00:41:35.028000,18.4,83,998.5,False,28.4,229,1.6,9,Canadian Grand Prix,FP1,09-06-2024
3588,0 days 00:42:35.063000,18.4,82,998.6,False,28.4,221,1.7,9,Canadian Grand Prix,FP1,09-06-2024
3589,0 days 00:43:35.030000,18.5,85,998.5,False,28.6,218,0.9,9,Canadian Grand Prix,FP1,09-06-2024
3590,0 days 00:44:35.032000,18.5,82,998.6,False,28.7,222,2.1,9,Canadian Grand Prix,FP1,09-06-2024
3591,0 days 00:45:35.034000,18.5,82,998.6,False,29.0,213,2.7,9,Canadian Grand Prix,FP1,09-06-2024
3592,0 days 00:46:35.036000,18.6,81,998.6,False,29.2,242,2.4,9,Canadian Grand Prix,FP1,09-06-2024
3593,0 days 00:47:35.053000,18.6,82,998.5,False,29.3,229,2.5,9,Canadian Grand Prix,FP1,09-06-2024
3594,0 days 00:48:35.066000,18.6,80,998.5,False,29.8,221,2.5,9,Canadian Grand Prix,FP1,09-06-2024
3595,0 days 00:49:35.081000,18.8,82,998.4,False,30.0,238,2.8,9,Canadian Grand Prix,FP1,09-06-2024
3596,0 days 00:50:35.098000,18.9,82,998.4,False,30.0,218,2.1,9,Canadian Grand Prix,FP1,09-06-2024
3597,0 days 00:51:35.121000,19.0,80,998.4,False,29.9,214,2.8,9,Canadian Grand Prix,FP1,09-06-2024
3598,0 days 00:52:35.131000,18.9,78,998.3,False,29.7,219,2.8,9,Canadian Grand Prix,FP1,09-06-2024
3599,0 days 00:53:35.132000,19.0,79,998.2,False,30.0,204,2.3,9,Canadian Grand Prix,FP1,09-06-2024
3600,0 days 00:54:35.133000,18.9,79,998.3,False,30.1,223,2.2,9,Canadian Grand Prix,FP1,09-06-2024
3601,0 days 00:55:35.139000,18.9,80,998.3,False,30.3,195,2.1,9,Canadian Grand Prix,FP1,09-06-2024
3602,0 days 00:56:35.131000,19.0,79,998.2,False,30.3,214,1.6,9,Canadian Grand Prix,FP1,09-06-2024
3603,0 days 00:57:35.134000,18.9,80,998.2,False,30.2,243,1.8,9,Canadian Grand Prix,FP1,09-06-2024
3604,0 days 00:58:35.151000,18.9,80,998.3,False,30.5,187,1.8,9,Canadian Grand Prix,FP1,09-06-2024
3605,0 days 00:59:35.151000,18.9,80,998.3,False,30.8,221,1.9,9,Canadian Grand Prix,FP1,09-06-2024
3606,0 days 01:00:35.153000,18.9,81,998.3,False,30.9,256,1.1,9,Canadian Grand Prix,FP1,09-06-2024
3607,0 days 01:01:35.168000,18.9,78,998.2,False,30.9,223,1.7,9,Canadian Grand Prix,FP1,09-06-2024
3608,0 days 01:02:35.176000,18.8,83,998.3,False,30.8,196,0.9,9,Canadian Grand Prix,FP1,09-06-2024
3609,0 days 01:03:35.182000,18.8,81,998.2,False,31.1,175,1.4,9,Canadian Grand Prix,FP1,09-06-2024
3610,0 days 01:04:35.192000,18.8,81,998.2,False,31.1,209,1.8,9,Canadian Grand Prix,FP1,09-06-2024
3611,0 days 01:05:35.190000,18.7,81,998.2,False,30.7,197,1.0,9,Canadian Grand Prix,FP1,09-06-2024
3612,0 days 01:06:35.180000,18.6,83,998.3,False,31.2,206,1.0,9,Canadian Grand Prix,FP1,09-06-2024
3613,0 days 01:07:35.188000,18.5,84,998.3,False,31.3,207,1.2,9,Canadian Grand Prix,FP1,09-06-2024
3614,0 days 01:08:35.206000,18.5,80,998.2,False,31.4,226,0.7,9,Canadian Grand Prix,FP1,09-06-2024
3615,0 days 01:09:35.220000,18.5,82,998.2,False,31.2,181,1.4,9,Canadian Grand Prix,FP1,09-06-2024
3616,0 days 01:10:35.225000,18.6,82,998.3,False,31.2,246,1.1,9,Canadian Grand Prix,FP1,09-06-2024
3617,0 days 01:11:35.252000,18.5,80,998.3,False,31.5,194,1.0,9,Canadian Grand Prix,FP1,09-06-2024
3618,0 days 01:12:35.270000,18.6,81,998.3,False,31.7,181,1.3,9,Canadian Grand Prix,FP1,09-06-2024
3619,0 days 01:13:35.289000,18.8,78,998.3,False,31.7,178,1.7,9,Canadian Grand Prix,FP1,09-06-2024
3620,0 days 01:14:35.304000,18.9,82,998.3,False,31.7,197,0.8,9,Canadian Grand Prix,FP1,09-06-2024
3621,0 days 01:15:35.302000,19.0,79,998.3,False,32.2,231,0.8,9,Canadian Grand Prix,FP1,09-06-2024
3622,0 days 01:16:35.303000,19.3,77,998.3,False,32.2,228,1.6,9,Canadian Grand Prix,FP1,09-06-2024
3623,0 days 01:17:35.304000,19.3,78,998.3,False,31.7,244,1.4,9,Canadian Grand Prix,FP1,09-06-2024
3624,0 days 00:00:59.943000,19.6,67,998.9,True,26.9,221,2.7,9,Canadian Grand Prix,FP2,09-06-2024
3625,0 days 00:02:00.174000,19.6,67,998.9,True,26.9,239,2.2,9,Canadian Grand Prix,FP2,09-06-2024
3626,0 days 00:02:59.948000,19.6,68,998.8,True,26.9,223,1.9,9,Canadian Grand Prix,FP2,09-06-2024
3627,0 days 00:03:59.943000,19.6,68,998.8,True,26.9,223,1.9,9,Canadian Grand Prix,FP2,09-06-2024
3628,0 days 00:04:59.945000,19.6,67,998.8,False,26.7,234,1.9,9,Canadian Grand Prix,FP2,09-06-2024
3629,0 days 00:05:59.961000,19.6,67,998.8,False,26.7,222,1.9,9,Canadian Grand Prix,FP2,09-06-2024
3630,0 days 00:06:59.978000,19.6,68,998.9,False,26.6,220,2.5,9,Canadian Grand Prix,FP2,09-06-2024
3631,0 days 00:07:59.993000,19.6,66,998.9,False,26.6,226,2.4,9,Canadian Grand Prix,FP2,09-06-2024
3632,0 days 00:08:59.992000,19.6,66,998.8,False,26.6,228,2.8,9,Canadian Grand Prix,FP2,09-06-2024
3633,0 days 00:10:00.010000,19.6,67,998.9,False,26.6,224,2.7,9,Canadian Grand Prix,FP2,09-06-2024
3634,0 days 00:11:00.010000,19.6,66,998.8,False,26.9,221,2.9,9,Canadian Grand Prix,FP2,09-06-2024
3635,0 days 00:12:00.026000,19.6,66,998.9,False,26.9,245,2.6,9,Canadian Grand Prix,FP2,09-06-2024
3636,0 days 00:13:00.042000,19.6,66,998.9,False,26.9,245,2.6,9,Canadian Grand Prix,FP2,09-06-2024
3637,0 days 00:14:00.044000,19.6,66,998.9,True,27.0,219,2.1,9,Canadian Grand Prix,FP2,09-06-2024
3638,0 days 00:15:00.043000,19.5,66,998.9,True,27.0,219,2.1,9,Canadian Grand Prix,FP2,09-06-2024
3639,0 days 00:16:00.044000,19.5,67,999.0,True,27.1,215,1.9,9,Canadian Grand Prix,FP2,09-06-2024
3640,0 days 00:17:00.060000,19.5,69,998.9,True,27.1,214,1.4,9,Canadian Grand Prix,FP2,09-06-2024
3641,0 days 00:18:00.061000,19.5,70,999.1,True,26.9,226,1.4,9,Canadian Grand Prix,FP2,09-06-2024
3642,0 days 00:19:00.078000,19.5,70,999.1,True,26.7,234,1.5,9,Canadian Grand Prix,FP2,09-06-2024
