GP,Driver,Stint,Compound,StintLength,AirTemp,TrackTemp,FreshTyre,RaceProgress,YellowLaps,SCLaps,VSCLaps,RedFlagLaps
United States Grand Prix,NOR,2,HARD,25,29.004,46.828,1,0.5714285714285714,2,0,0,0
United States Grand Prix,OCO,1,MEDIUM,31,28.33103448275862,47.3551724137931,1,0.0178571428571428,6,3,0,0
United States Grand Prix,OCO,2,HARD,20,28.97,46.915,1,0.5714285714285714,2,0,0,0
United States Grand Prix,OCO,3,SOFT,7,29.2,46.1,0,0.9285714285714286,2,0,1,0
United States Grand Prix,PER,1,MEDIUM,26,28.241666666666664,47.32083333333333,1,0.0178571428571428,6,3,0,0
United States Grand Prix,PER,2,HARD,30,28.97,46.91666666666666,1,0.4821428571428571,1,0,0,0
United States Grand Prix,PIA,1,MEDIUM,32,28.34333333333333,47.35333333333333,1,0.0178571428571428,5,3,0,0
United States Grand Prix,PIA,2,HARD,24,29.016666666666666,46.80833333333334,1,0.5892857142857143,2,0,0,0
United States Grand Prix,RUS,1,HARD,40,28.45675675675676,47.31351351351351,1,0.0178571428571428,6,3,0,0
United States Grand Prix,RUS,2,MEDIUM,16,29.1,46.59375,1,0.7321428571428571,1,0,0,0
United States Grand Prix,SAI,1,MEDIUM,21,28.2,47.205263157894734,1,0.0178571428571428,5,3,0,0
United States Grand Prix,SAI,2,HARD,35,28.88285714285714,47.05142857142857,1,0.3928571428571428,1,0,0,0
United States Grand Prix,STR,1,HARD,28,28.248,47.32,0,0.0178571428571428,4,3,0,0
United States Grand Prix,STR,2,MEDIUM,28,28.978571428571428,46.90714285714286,1,0.5,4,0,0,0
United States Grand Prix,TSU,1,MEDIUM,18,28.15625,47.2125,1,0.0178571428571428,6,3,0,0
United States Grand Prix,TSU,2,HARD,37,28.845945945945942,47.054054054054056,1,0.3392857142857143,1,0,0,0
United States Grand Prix,VER,1,MEDIUM,25,28.247826086956525,47.29130434782609,1,0.0178571428571428,4,3,0,0
United States Grand Prix,VER,2,HARD,31,28.93870967741936,46.96451612903226,1,0.4642857142857143,2,0,0,0
United States Grand Prix,ZHO,1,MEDIUM,13,28.063636363636363,47.02727272727272,0,0.0178571428571428,6,3,0,0
United States Grand Prix,ZHO,2,MEDIUM,22,28.55,47.50454545454545,0,0.25,1,0,0,0
United States Grand Prix,ZHO,3,HARD,20,29.075,46.695,1,0.6428571428571429,1,0,0,0
