Time,Driver,DriverNumber,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,Team,Position,RoundNumber,GP,Session,Date
0 days 02:05:10.336000,HUL,27,0.33855407257581627,45,2.0,0.02482403035657388,0.33658867519681934,0.22979241328014066,HARD,0.41025641025641024,1,Haas F1 Team,8.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:06:39.928000,HUL,27,0.3363717414736058,46,2.0,0.025374388089099975,0.3356262720287774,0.22788559064169317,HARD,0.4230769230769231,1,Haas F1 Team,8.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:08:09.259000,HUL,27,0.33289864136582015,47,2.0,0.025475769776670654,0.33213953268226504,0.22724998309554395,HARD,0.4358974358974359,1,Haas F1 Team,8.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:09:38.832000,HUL,27,0.3361189104312765,48,2.0,0.02443298670451577,0.33464809175962007,0.22934613564135503,HARD,0.4487179487179487,1,Haas F1 Team,8.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:11:08.191000,HUL,27,0.3332712344808315,49,2.0,0.023998493757784678,0.33228152659230403,0.2288863344377578,HARD,0.4615384615384615,1,Haas F1 Team,8.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:12:37.786000,HUL,27,0.3364116621644999,50,2.0,0.024360571213393967,0.33546850101762304,0.22900804652106294,HARD,0.47435897435897434,1,Haas F1 Team,8.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:14:07.234000,HUL,27,0.33445554831068947,51,2.0,0.02518610781218311,0.33456920625404285,0.2270200824937454,HARD,0.48717948717948717,1,Haas F1 Team,8.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:15:36.752000,HUL,27,0.3353870310982183,52,2.0,0.02417229093647716,0.33423788713061864,0.22919737642842658,HARD,0.5,1,Haas F1 Team,8.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:17:06.859000,HUL,27,0.34322479341042467,53,2.0,0.025837847232279887,0.3366360065001657,0.2335519642977889,HARD,0.5128205128205128,1,Haas F1 Team,8.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:18:36.678000,HUL,27,0.3393924070845922,54,2.0,0.02627234017901109,0.3351371818941987,0.2305362093447833,HARD,0.5256410256410257,1,Haas F1 Team,8.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:20:06.617000,HUL,27,0.3409892347203556,55,2.0,0.02640268806303042,0.33658867519681934,0.2307931570762053,HARD,0.5384615384615384,1,Haas F1 Team,8.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:21:36.608000,HUL,27,0.3416811933625199,56,2.0,0.026779248616864093,0.3371093195336289,0.23069849212252352,HARD,0.5512820512820512,1,Haas F1 Team,8.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:23:06.892000,HUL,27,0.34558011417317624,57,2.0,0.025533702169568073,0.33966520991433036,0.23363310568665902,HARD,0.5641025641025641,1,Haas F1 Team,8.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:24:36.932000,HUL,27,0.3423332313137901,58,2.0,0.026721316223966618,0.33669911490462745,0.2317668537426466,HARD,0.5769230769230769,1,Haas F1 Team,8.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 00:58:27.104000,LAW,30,0.4617892453658732,1,1.0,,0.36115362163356113,0.2533369396172831,MEDIUM,0.01282051282051282,1,RB,10.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:00:21.252000,LAW,30,0.6631359033387005,2,1.0,0.030762100628566436,0.5615543600018933,0.3612820339441477,MEDIUM,0.02564102564102564,1,RB,10.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:02:01.576000,LAW,30,0.479181359698732,3,1.0,0.10815977753961126,0.40446176419544677,0.23671647846372307,MEDIUM,0.038461538461538464,1,RB,11.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:03:31.314000,LAW,30,0.3383145484304517,4,1.0,0.028314457028647544,0.33040405155956654,0.23159104740009473,MEDIUM,0.05128205128205128,1,RB,11.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:05:01.183000,LAW,30,0.34005775193282695,5,1.0,0.02727167395649277,0.33196598456999515,0.23299749814050985,MEDIUM,0.0641025641025641,1,RB,11.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:06:31.746000,LAW,30,0.34929273842632647,6,1.0,0.028039278162384496,0.33774040357824653,0.23671647846372307,MEDIUM,0.07692307692307693,1,RB,11.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:08:02.010000,LAW,30,0.34531397623388216,7,1.0,0.027402021840512103,0.33597336825331725,0.2347826086956522,MEDIUM,0.08974358974358974,1,RB,11.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:09:32.355000,LAW,30,0.3463918348880226,8,1.0,0.026055093705645516,0.3395389931054069,0.2340793833254446,MEDIUM,0.10256410256410256,1,RB,11.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:11:02.658000,LAW,30,0.34583294521550534,9,1.0,0.025301972597978173,0.33901834876859727,0.23466089661234701,MEDIUM,0.11538461538461538,1,RB,11.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:12:33.417000,LAW,30,0.35190089023140714,10,1.0,0.02735857254583901,0.33846615022955684,0.23938062073162492,MEDIUM,0.1282051282051282,1,RB,11.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:14:04.406000,LAW,30,0.35496147653328736,11,1.0,0.02693856269733219,0.34182667276714573,0.24000270471296237,MEDIUM,0.14102564102564102,1,RB,10.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:15:36.293000,LAW,30,0.36691107000758505,12,1.0,0.02698201199200534,0.34266285912626426,0.2513895462844006,MEDIUM,0.15384615384615385,1,RB,11.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:17:07.527000,LAW,30,0.35822166628963803,13,1.0,0.030095878110245333,0.3464020320906237,0.2364460071674893,MEDIUM,0.16666666666666666,1,RB,10.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:18:38.322000,LAW,30,0.3523799385221362,14,1.0,0.02829997393042316,0.34168467885710674,0.2362296301305024,MEDIUM,0.1794871794871795,1,RB,8.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:20:08.782000,LAW,30,0.3479221280389626,15,1.0,0.026576485241722847,0.3421737689916854,0.23288930962201637,MEDIUM,0.1923076923076923,1,RB,7.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:21:39.402000,LAW,30,0.3500512315533142,16,1.0,0.0268951134026591,0.3429784011485729,0.23406585976063293,MEDIUM,0.20512820512820512,1,RB,7.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:23:09.958000,LAW,30,0.3491995901475735,17,1.0,0.026692350027517908,0.34244197971064794,0.23384948272364603,MEDIUM,0.21794871794871795,1,RB,7.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:24:40.681000,LAW,30,0.35142184194067805,18,1.0,0.02664890073284476,0.3449978700913494,0.23395767124213945,MEDIUM,0.23076923076923075,1,RB,7.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:26:11.577000,LAW,30,0.35372393511557054,19,1.0,0.02735857254583901,0.34468232806904064,0.23590506457502197,MEDIUM,0.24358974358974358,1,RB,7.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:27:42.302000,LAW,30,0.35144845573460737,20,1.0,0.027257190858268388,0.34277329883407226,0.23532355128811955,MEDIUM,0.2564102564102564,1,RB,7.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:29:13.098000,LAW,30,0.352393245419101,21,1.0,0.028777916171827456,0.34193711247495395,0.23558049901954153,MEDIUM,0.2692307692307692,1,RB,6.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:30:44.265000,LAW,30,0.3573301041930035,22,1.0,0.02863308518958374,0.34420901503557744,0.23878558387991072,MEDIUM,0.28205128205128205,1,RB,6.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:32:18.762000,LAW,30,0.4016420710854438,23,1.0,0.028691017582481215,0.3499834340438288,0.27881533572249645,MEDIUM,0.2948717948717949,1,RB,9.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:34:15.229000,LAW,30,0.6939945973998325,24,2.0,0.3450598151956667,0.3503463073694839,0.28020826289809997,HARD,0.01282051282051282,1,RB,16.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:36:05.761000,LAW,30,0.6150181639143568,25,3.0,0.3274338846566058,0.33524762160200683,0.22934613564135503,HARD,0.02564102564102564,0,RB,18.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:37:35.372000,LAW,30,0.33662457251593514,26,3.0,0.026286823277235416,0.33677800041020467,0.22630333355872606,HARD,0.038461538461538464,0,RB,18.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:39:05.009000,LAW,30,0.3369705518370172,27,3.0,0.024621266981432632,0.3383872647239796,0.22683075258638175,HARD,0.05128205128205128,0,RB,18.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:40:34.594000,LAW,30,0.33627859319485287,28,3.0,0.02507024302638816,0.33669911490462745,0.22715531814186218,HARD,0.0641025641025641,0,RB,18.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:42:06.916000,LAW,30,0.3726995701872282,29,3.0,0.025301972597978173,0.3343009955350804,0.26600851984583135,HARD,0.07692307692307693,0,RB,18.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:44:10.329000,LAW,30,0.7864243037166163,30,4.0,0.4826347652289779,0.35159269835760376,0.2446142403137468,HARD,0.08974358974358974,0,RB,17.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:45:39.928000,LAW,30,0.3364648897523588,31,4.0,0.025866813428728652,0.3358787056466246,0.22730407735479075,HARD,0.10256410256410256,0,RB,17.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:47:09.362000,LAW,30,0.3342692517531838,32,4.0,0.02421574023115025,0.3379770600949782,0.22481574142944077,HARD,0.11538461538461538,0,RB,17.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:48:38.612000,LAW,30,0.3318207827116797,33,4.0,0.023679865596848426,0.33543694681539216,0.22500507133680442,HARD,0.1282051282051282,0,RB,17.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:50:07.927000,LAW,30,0.3326857310143849,34,4.0,0.0244909190974133,0.3353896155120458,0.22516735411454464,HARD,0.14102564102564102,0,RB,17.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:51:37.070000,LAW,30,0.330396944736457,35,4.0,0.023839179677316524,0.3345376520518121,0.22418013388329167,HARD,0.15384615384615385,0,RB,17.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:53:06.377000,LAW,30,0.3325792758386674,36,4.0,0.024302638820496436,0.3355631636243157,0.22508621272567453,HARD,0.16666666666666666,0,RB,17.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:54:35.939000,LAW,30,0.3359725345646649,37,4.0,0.023984010659560295,0.3366044522979348,0.2279396849009399,HARD,0.1794871794871795,0,RB,17.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:56:05.431000,LAW,30,0.3350410517771363,38,4.0,0.02482403035657388,0.33493207957969806,0.22764216647508284,HARD,0.1923076923076923,0,RB,17.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:57:34.890000,LAW,30,0.3346019241773013,39,4.0,0.023723314891521574,0.3371566508369752,0.22631685712353777,HARD,0.20512820512820512,0,RB,17.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:59:04.085000,LAW,30,0.3310889033786213,40,4.0,0.024099875445355246,0.3359260369499709,0.22344986138346068,HARD,0.21794871794871795,0,RB,17.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:00:33.164000,LAW,30,0.3295453033307163,41,4.0,0.024070909248906536,0.3336856885915782,0.2238285211981878,HARD,0.23076923076923075,0,RB,17.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:02:02.158000,LAW,30,0.3284142170887172,42,4.0,0.023245372650117335,0.33325970686146134,0.22381499763337614,HARD,0.24358974358974358,0,RB,17.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:03:33.574000,LAW,30,0.3606435215372128,43,4.0,0.023375720534136613,0.34966789202151993,0.24238285211981875,HARD,0.2564102564102564,0,RB,17.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:05:02.871000,LAW,30,0.3324462068690204,44,4.0,0.023216406453668514,0.3348374169730054,0.22658732841977142,HARD,0.2692307692307692,0,RB,17.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:06:32.059000,LAW,30,0.33099575509986834,45,4.0,0.023607450105726624,0.33445876654623485,0.22507268916086287,HARD,0.28205128205128205,0,RB,17.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:08:01.107000,LAW,30,0.32913278952481084,46,4.0,0.023621933203951007,0.3348689711752363,0.22281425383731157,HARD,0.2948717948717949,0,RB,17.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:09:32.523000,LAW,30,0.3606435215372128,47,4.0,0.02276743040871304,0.35526876291750165,0.23814997633376161,HARD,0.3076923076923077,0,RB,17.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:11:02.110000,LAW,30,0.3363052069887824,48,4.0,0.024186774034701486,0.33706198823028255,0.22769626073432958,HARD,0.3205128205128205,0,RB,17.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:12:31.668000,LAW,30,0.3359193069768063,49,4.0,0.02478058106190073,0.33611536216335614,0.22756102508621273,HARD,0.3333333333333333,0,RB,17.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:14:00.519000,LAW,30,0.3265113308227656,50,4.0,0.022202589577962506,0.3329599419402679,0.22311177226316858,HARD,0.34615384615384615,0,RB,17.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:15:29.479000,LAW,30,0.32796178259191744,51,4.0,0.02288329519450799,0.3347269772651974,0.2224355940225844,HARD,0.358974358974359,0,RB,17.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:16:58.230000,LAW,30,0.32518064112629586,52,4.0,0.02179706282768007,0.3333543694681539,0.22179998647643517,HARD,0.3717948717948718,0,RB,17.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:18:27.033000,LAW,30,0.32587259976846017,53,4.0,0.02246328534600117,0.3343956581417731,0.2209885725877342,HARD,0.3846153846153846,0,RB,17.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:19:55.852000,LAW,30,0.3260855101198954,54,4.0,0.022014309301045643,0.33477430856854373,0.22129961457840286,HARD,0.3974358974358974,0,RB,17.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:21:25.036000,LAW,30,0.3309425275120095,55,4.0,0.02299915998030294,0.3367464462079738,0.22362566772601267,HARD,0.41025641025641024,0,RB,17.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 00:58:25.731000,LEC,16,0.4435188758333446,1,1.0,,0.3465755802028936,0.24266684698086416,MEDIUM,0.01282051282051282,1,Ferrari,8.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:00:18.744000,LEC,16,0.6480325752837697,2,1.0,0.02970483445818728,0.5353801492513766,0.36935560213672325,MEDIUM,0.02564102564102564,1,Ferrari,8.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:01:58.400000,LEC,16,0.4702923525263145,3,1.0,0.11218607884598675,0.39401732325702477,0.23287578605720471,MEDIUM,0.038461538461538464,1,Ferrari,8.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:03:27.673000,LEC,16,0.33212684134186765,4,1.0,0.025345421892651265,0.330388274458451,0.22808844411386847,MEDIUM,0.05128205128205128,1,Ferrari,8.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:04:57.426000,LEC,16,0.3385141518849222,5,1.0,0.027170292268922147,0.3227363804174621,0.2394347149908716,MEDIUM,0.0641025641025641,1,Ferrari,8.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:06:27.423000,LEC,16,0.3417610347443081,6,1.0,0.028647568287808123,0.32877901014467603,0.23617553587125567,MEDIUM,0.07692307692307693,1,Ferrari,8.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:07:56.961000,LEC,16,0.3356531690375122,7,1.0,0.025215074008631932,0.33034094315510465,0.23183447156670506,MEDIUM,0.08974358974358974,1,Ferrari,7.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:09:26.745000,LEC,16,0.33892666569082786,8,1.0,0.02478058106190073,0.33532650710758405,0.23129352897423766,MEDIUM,0.10256410256410256,1,Ferrari,7.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:10:56.658000,LEC,16,0.34064325539927354,9,1.0,0.025359904990875592,0.32622311976397456,0.24030022313881944,MEDIUM,0.11538461538461538,1,Ferrari,7.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:12:26.666000,LEC,16,0.34190741061091967,10,1.0,0.026504069750601045,0.3332439297603459,0.2344986138346068,MEDIUM,0.1282051282051282,1,Ferrari,6.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:13:56.934000,LEC,16,0.345367203821741,11,1.0,0.025157141615734402,0.33322815265923034,0.23928595577794304,MEDIUM,0.14102564102564102,1,Ferrari,6.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:15:26.441000,LEC,16,0.33524065523160673,12,1.0,0.02705442748312714,0.3285107994257135,0.2312664818446143,MEDIUM,0.15384615384615385,1,Ferrari,5.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:16:56.275000,LEC,16,0.3395920105390626,13,1.0,0.025895779625177417,0.33684110881466645,0.22963013050240044,MEDIUM,0.16666666666666666,1,Ferrari,5.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:18:25.791000,LEC,16,0.335360417304289,14,1.0,0.025012310633490742,0.3329914961424989,0.22945432415984857,MEDIUM,0.1794871794871795,1,Ferrari,5.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:19:55.466000,LEC,16,0.3374762139216756,15,1.0,0.024968861338817594,0.3354842781187385,0.22950841841909525,MEDIUM,0.1923076923076923,1,Ferrari,4.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:21:25.286000,LEC,16,0.3394057139815567,16,1.0,0.026373721866581656,0.33507407348973706,0.23050916221515988,MEDIUM,0.20512820512820512,1,Ferrari,4.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:22:54.856000,LEC,16,0.3360789897403824,17,1.0,0.025215074008631932,0.32933120868371646,0.2331327337886267,MEDIUM,0.21794871794871795,1,Ferrari,4.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:24:24.697000,LEC,16,0.33968515881781536,18,1.0,0.026330272571908564,0.3314768944354165,0.23391710054770437,MEDIUM,0.23076923076923075,1,Ferrari,4.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:25:54.779000,LEC,16,0.34289212098630717,19,1.0,0.025301972597978173,0.3314453402331855,0.23816349989857327,MEDIUM,0.24358974358974358,1,Ferrari,4.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:27:26.968000,LEC,16,0.37092975289092345,20,1.0,0.02705442748312714,0.34165312465487596,0.2562715531814186,MEDIUM,0.2564102564102564,1,Ferrari,4.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:29:15.630000,LEC,16,0.5901342665903739,21,2.0,0.3161660342380443,0.3285896849312907,0.22028534721752663,HARD,0.01282051282051282,1,Ferrari,8.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:30:45.432000,LEC,16,0.3391661898361924,22,2.0,0.02638820496480604,0.3304671599640282,0.23420109540874978,HARD,0.02564102564102564,1,Ferrari,8.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:32:15.869000,LEC,16,0.34761606940877465,23,2.0,0.028502737305564407,0.33247085180568925,0.2390966258705795,HARD,0.038461538461538464,1,Ferrari,7.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:33:45.054000,LEC,16,0.33095583440897425,24,2.0,0.0244909190974133,0.3315873341432245,0.22666846980864153,HARD,0.05128205128205128,1,Ferrari,6.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:35:13.966000,LEC,16,0.3273230515376122,25,2.0,0.025953712018074893,0.3309404729974915,0.2221651227263507,HARD,0.0641025641025641,1,Ferrari,6.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:36:43.050000,LEC,16,0.32961183781553993,26,2.0,0.025736465544709264,0.3342694413328495,0.22184055717087026,HARD,0.07692307692307693,1,Ferrari,6.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:38:11.923000,LEC,16,0.32680408255598903,27,2.0,0.025591634562465604,0.3317608822554944,0.2212725674487795,HARD,0.08974358974358974,1,Ferrari,5.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:39:40.366000,LEC,16,0.3210821168611693,28,2.0,0.023100541667873564,0.33000962403168044,0.2192846034214619,HARD,0.10256410256410256,1,Ferrari,5.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:41:08.926000,LEC,16,0.3226390238060388,29,2.0,0.023216406453668514,0.330672262278529,0.22019068226384475,HARD,0.11538461538461538,1,Ferrari,5.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:42:37.535000,LEC,16,0.3232910617573088,30,2.0,0.023549517712829093,0.32975719041383333,0.22132666170802628,HARD,0.1282051282051282,1,Ferrari,4.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:44:06.020000,LEC,16,0.32164100653368655,31,2.0,0.022984676882078614,0.3291892147736776,0.22066400703225375,HARD,0.14102564102564102,1,Ferrari,4.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:45:34.556000,LEC,16,0.3223196582788861,32,2.0,0.024070909248906536,0.3289525582569459,0.22054229494894856,HARD,0.15384615384615385,1,Ferrari,4.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:47:03.074000,LEC,16,0.32208013413352155,33,2.0,0.022014309301045643,0.3291892147736776,0.2220163635134222,HARD,0.16666666666666666,1,Ferrari,4.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:48:31.610000,LEC,16,0.3223196582788861,34,2.0,0.022550183935347412,0.3291892147736776,0.22175941578200015,HARD,0.1794871794871795,1,Ferrari,3.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:49:59.922000,LEC,16,0.31933891335879405,35,2.0,0.02297019378385423,0.32868434753798337,0.21877070795861792,HARD,0.1923076923076923,1,Ferrari,3.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:51:28.012000,LEC,16,0.31638478223263133,36,2.0,0.021420502273846398,0.32885789565025325,0.21706673879234561,HARD,0.20512820512820512,1,Ferrari,3.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:52:56.317000,LEC,16,0.3192457650800413,37,2.0,0.021000492425339634,0.32961519650379434,0.21971735749543586,HARD,0.21794871794871795,1,Ferrari,3.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:54:24.506000,LEC,16,0.3177021650321361,38,2.0,0.021058424818237054,0.32780082987551873,0.2196497396713774,HARD,0.23076923076923075,1,Ferrari,3.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:55:52.641000,LEC,16,0.3169835925960427,39,2.0,0.021246705095153917,0.32731173974093997,0.21916289133815675,HARD,0.24358974358974358,1,Ferrari,3.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:57:21.206000,LEC,16,0.3227055582908622,40,2.0,0.02237638675665493,0.3297729675149489,0.22181351004124694,HARD,0.2564102564102564,1,Ferrari,3.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 01:58:49.609000,LEC,16,0.32054984098258155,41,2.0,0.02147843466674393,0.32888944985248414,0.22121847318953275,HARD,0.2692307692307692,1,Ferrari,3.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:00:18.099000,LEC,16,0.32170754101850996,42,2.0,0.02199982620282126,0.32961519650379434,0.2212860910135912,HARD,0.28205128205128205,1,Ferrari,3.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:01:46.670000,LEC,16,0.3227853996726504,43,2.0,0.021739130434782594,0.3297887446160642,0.22247616471701948,HARD,0.2948717948717949,1,Ferrari,3.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:03:15.413000,LEC,16,0.32507418595057835,44,2.0,0.022941227587405466,0.32866857043686803,0.2246399350868889,HARD,0.3076923076923077,1,Ferrari,3.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:04:43.725000,LEC,16,0.31933891335879405,45,2.0,0.02199982620282126,0.32731173974093997,0.22085333693961728,HARD,0.3205128205128205,1,Ferrari,3.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:06:12.028000,LEC,16,0.3192191512861118,46,2.0,0.021463951568519546,0.32899988956029225,0.2197849753194942,HARD,0.3333333333333333,1,Ferrari,3.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:07:40.280000,LEC,16,0.31854049954091224,47,2.0,0.021377052979173305,0.32723285423536286,0.22069105416187706,HARD,0.34615384615384615,1,Ferrari,3.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:09:08.451000,LEC,16,0.3174626408867718,48,2.0,0.021043941720012727,0.32776927567328784,0.2194468861992021,HARD,0.358974358974359,1,Ferrari,3.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:10:36.811000,LEC,16,0.3199776444130995,49,2.0,0.021536367059641348,0.3300411782339113,0.21959564541213067,HARD,0.3717948717948718,1,Ferrari,3.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:12:05.024000,LEC,16,0.31802153055928883,50,2.0,0.021377052979173305,0.32756417335878707,0.21987964027317608,HARD,0.3846153846153846,1,Ferrari,3.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:13:33.042000,LEC,16,0.31542668565117316,51,2.0,0.021000492425339634,0.326664878595207,0.21836500101426737,HARD,0.3974358974358974,1,Ferrari,3.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:15:01.497000,LEC,16,0.32124179962474564,52,2.0,0.022637082524693652,0.3290156666614077,0.2207316248563121,HARD,0.41025641025641024,1,Ferrari,3.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:16:30.015000,LEC,16,0.32208013413352155,53,2.0,0.022897778292732374,0.3280848176955967,0.22213807559672727,HARD,0.4230769230769231,1,Ferrari,3.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:17:58.485000,LEC,16,0.3214414030792161,54,2.0,0.022275005069084364,0.32868434753798337,0.22155656230982484,HARD,0.4358974358974359,1,Ferrari,3.0,24,Abu Dhabi Grand Prix,R,08-12-2024
0 days 02:19:26.872000,LEC,16,0.3203369306311463,55,2.0,0.022839845899834843,0.3287947872457915,0.21981202244911763,HARD,0.4487179487179487,1,Ferrari,3.0,24,Abu Dhabi Grand Prix,R,08-12-2024
