Time,Driver,DriverNumber,LapNumber,Stint,Compound,TyreLife,FreshTyre,LapTime,Sector1Time,Sector2Time,Sector3Time,Team,Position,GP
0 days 01:34:57.551000,PER,11,19.0,2.0,MEDIUM,8.0,False,0 days 00:01:28.481000,0 days 00:00:32.709000,0 days 00:00:29.501000,0 days 00:00:26.271000,Red Bull Racing,15.0,Qatar Grand Prix
0 days 01:36:25.870000,PER,11,20.0,2.0,MEDIUM,9.0,False,0 days 00:01:28.319000,0 days 00:00:32.393000,0 days 00:00:29.908000,0 days 00:00:26.018000,Red Bull Racing,14.0,Qatar Grand Prix
0 days 01:37:54.687000,PER,11,21.0,2.0,MEDIUM,10.0,False,0 days 00:01:28.817000,0 days 00:00:32.513000,0 days 00:00:29.930000,0 days 00:00:26.374000,Red Bull Racing,11.0,Qatar Grand Prix
0 days 01:39:22.099000,PER,11,22.0,2.0,MEDIUM,11.0,False,0 days 00:01:27.412000,0 days 00:00:32.200000,0 days 00:00:29.553000,0 days 00:00:25.659000,Red Bull Racing,9.0,Qatar Grand Prix
0 days 01:40:49.786000,PER,11,23.0,2.0,MEDIUM,12.0,False,0 days 00:01:27.687000,0 days 00:00:32.445000,0 days 00:00:29.541000,0 days 00:00:25.701000,Red Bull Racing,9.0,Qatar Grand Prix
0 days 01:42:18.055000,PER,11,24.0,2.0,MEDIUM,13.0,False,0 days 00:01:28.269000,0 days 00:00:32.545000,0 days 00:00:29.936000,0 days 00:00:25.788000,Red Bull Racing,9.0,Qatar Grand Prix
0 days 01:43:46.607000,PER,11,25.0,2.0,MEDIUM,14.0,False,0 days 00:01:28.552000,0 days 00:00:32.547000,0 days 00:00:30.162000,0 days 00:00:25.843000,Red Bull Racing,8.0,Qatar Grand Prix
0 days 01:45:14.998000,PER,11,26.0,2.0,MEDIUM,15.0,False,0 days 00:01:28.391000,0 days 00:00:32.591000,0 days 00:00:30.070000,0 days 00:00:25.730000,Red Bull Racing,5.0,Qatar Grand Prix
0 days 01:46:42.972000,PER,11,27.0,2.0,MEDIUM,16.0,False,0 days 00:01:27.974000,0 days 00:00:32.628000,0 days 00:00:29.697000,0 days 00:00:25.649000,Red Bull Racing,4.0,Qatar Grand Prix
0 days 01:48:11.099000,PER,11,28.0,2.0,MEDIUM,17.0,False,0 days 00:01:28.127000,0 days 00:00:32.704000,0 days 00:00:29.808000,0 days 00:00:25.615000,Red Bull Racing,3.0,Qatar Grand Prix
0 days 01:49:39.417000,PER,11,29.0,2.0,MEDIUM,18.0,False,0 days 00:01:28.318000,0 days 00:00:32.685000,0 days 00:00:29.777000,0 days 00:00:25.856000,Red Bull Racing,3.0,Qatar Grand Prix
0 days 01:51:07.420000,PER,11,30.0,2.0,MEDIUM,19.0,False,0 days 00:01:28.003000,0 days 00:00:32.505000,0 days 00:00:29.720000,0 days 00:00:25.778000,Red Bull Racing,3.0,Qatar Grand Prix
0 days 01:52:39.435000,PER,11,31.0,2.0,MEDIUM,20.0,False,0 days 00:01:32.015000,0 days 00:00:32.579000,0 days 00:00:29.586000,0 days 00:00:29.850000,Red Bull Racing,4.0,Qatar Grand Prix
0 days 01:54:35.240000,PER,11,32.0,3.0,MEDIUM,7.0,False,0 days 00:01:55.805000,0 days 00:00:59.871000,0 days 00:00:29.925000,0 days 00:00:26.009000,Red Bull Racing,12.0,Qatar Grand Prix
0 days 01:56:03.294000,PER,11,33.0,3.0,MEDIUM,8.0,False,0 days 00:01:28.054000,0 days 00:00:32.731000,0 days 00:00:29.499000,0 days 00:00:25.824000,Red Bull Racing,12.0,Qatar Grand Prix
0 days 01:57:30.581000,PER,11,34.0,3.0,MEDIUM,9.0,False,0 days 00:01:27.287000,0 days 00:00:32.372000,0 days 00:00:29.161000,0 days 00:00:25.754000,Red Bull Racing,12.0,Qatar Grand Prix
0 days 01:58:58.031000,PER,11,35.0,3.0,MEDIUM,10.0,False,0 days 00:01:27.450000,0 days 00:00:32.365000,0 days 00:00:29.256000,0 days 00:00:25.829000,Red Bull Racing,12.0,Qatar Grand Prix
0 days 02:00:25.605000,PER,11,36.0,3.0,MEDIUM,11.0,False,0 days 00:01:27.574000,0 days 00:00:32.481000,0 days 00:00:29.367000,0 days 00:00:25.726000,Red Bull Racing,11.0,Qatar Grand Prix
0 days 02:01:53.003000,PER,11,37.0,3.0,MEDIUM,12.0,False,0 days 00:01:27.398000,0 days 00:00:32.287000,0 days 00:00:29.279000,0 days 00:00:25.832000,Red Bull Racing,11.0,Qatar Grand Prix
0 days 02:03:20.079000,PER,11,38.0,3.0,MEDIUM,13.0,False,0 days 00:01:27.076000,0 days 00:00:32.183000,0 days 00:00:29.246000,0 days 00:00:25.647000,Red Bull Racing,11.0,Qatar Grand Prix
0 days 02:04:47.542000,PER,11,39.0,3.0,MEDIUM,14.0,False,0 days 00:01:27.463000,0 days 00:00:32.196000,0 days 00:00:29.511000,0 days 00:00:25.756000,Red Bull Racing,10.0,Qatar Grand Prix
0 days 02:06:14.798000,PER,11,40.0,3.0,MEDIUM,15.0,False,0 days 00:01:27.256000,0 days 00:00:32.238000,0 days 00:00:29.349000,0 days 00:00:25.669000,Red Bull Racing,9.0,Qatar Grand Prix
0 days 02:07:41.949000,PER,11,41.0,3.0,MEDIUM,16.0,False,0 days 00:01:27.151000,0 days 00:00:32.098000,0 days 00:00:29.333000,0 days 00:00:25.720000,Red Bull Racing,9.0,Qatar Grand Prix
0 days 02:09:08.684000,PER,11,42.0,3.0,MEDIUM,17.0,False,0 days 00:01:26.735000,0 days 00:00:32.044000,0 days 00:00:29.225000,0 days 00:00:25.466000,Red Bull Racing,9.0,Qatar Grand Prix
0 days 02:10:39.631000,PER,11,43.0,3.0,MEDIUM,18.0,False,0 days 00:01:30.947000,0 days 00:00:32.128000,0 days 00:00:29.385000,0 days 00:00:29.434000,Red Bull Racing,9.0,Qatar Grand Prix
0 days 02:12:35.047000,PER,11,44.0,4.0,MEDIUM,1.0,True,0 days 00:01:55.416000,0 days 00:00:59.873000,0 days 00:00:29.739000,0 days 00:00:25.804000,Red Bull Racing,13.0,Qatar Grand Prix
0 days 02:14:04.535000,PER,11,45.0,4.0,MEDIUM,2.0,True,0 days 00:01:29.488000,0 days 00:00:32.293000,0 days 00:00:31.263000,0 days 00:00:25.932000,Red Bull Racing,12.0,Qatar Grand Prix
0 days 02:15:31.727000,PER,11,46.0,4.0,MEDIUM,3.0,True,0 days 00:01:27.192000,0 days 00:00:32.177000,0 days 00:00:29.314000,0 days 00:00:25.701000,Red Bull Racing,12.0,Qatar Grand Prix
0 days 02:16:58.414000,PER,11,47.0,4.0,MEDIUM,4.0,True,0 days 00:01:26.687000,0 days 00:00:32.078000,0 days 00:00:29.228000,0 days 00:00:25.381000,Red Bull Racing,12.0,Qatar Grand Prix
0 days 02:18:24.858000,PER,11,48.0,4.0,MEDIUM,5.0,True,0 days 00:01:26.444000,0 days 00:00:31.972000,0 days 00:00:29.039000,0 days 00:00:25.433000,Red Bull Racing,12.0,Qatar Grand Prix
0 days 02:19:51.251000,PER,11,49.0,4.0,MEDIUM,6.0,True,0 days 00:01:26.393000,0 days 00:00:31.954000,0 days 00:00:29.134000,0 days 00:00:25.305000,Red Bull Racing,12.0,Qatar Grand Prix
0 days 02:21:17.471000,PER,11,50.0,4.0,MEDIUM,7.0,True,0 days 00:01:26.220000,0 days 00:00:31.755000,0 days 00:00:29.085000,0 days 00:00:25.380000,Red Bull Racing,12.0,Qatar Grand Prix
0 days 02:22:43.951000,PER,11,51.0,4.0,MEDIUM,8.0,True,0 days 00:01:26.480000,0 days 00:00:31.835000,0 days 00:00:29.202000,0 days 00:00:25.443000,Red Bull Racing,12.0,Qatar Grand Prix
0 days 02:24:11.714000,PER,11,52.0,4.0,MEDIUM,9.0,True,0 days 00:01:27.763000,0 days 00:00:32.496000,0 days 00:00:29.599000,0 days 00:00:25.668000,Red Bull Racing,12.0,Qatar Grand Prix
0 days 02:25:39.305000,PER,11,53.0,4.0,MEDIUM,10.0,True,0 days 00:01:27.591000,0 days 00:00:32.757000,0 days 00:00:29.588000,0 days 00:00:25.246000,Red Bull Racing,10.0,Qatar Grand Prix
0 days 02:27:06.318000,PER,11,54.0,4.0,MEDIUM,11.0,True,0 days 00:01:27.013000,0 days 00:00:32.055000,0 days 00:00:29.457000,0 days 00:00:25.501000,Red Bull Racing,10.0,Qatar Grand Prix
0 days 02:28:34.326000,PER,11,55.0,4.0,MEDIUM,12.0,True,0 days 00:01:28.008000,0 days 00:00:33.113000,0 days 00:00:29.563000,0 days 00:00:25.332000,Red Bull Racing,11.0,Qatar Grand Prix
0 days 02:30:01.171000,PER,11,56.0,4.0,MEDIUM,13.0,True,0 days 00:01:26.845000,0 days 00:00:32.216000,0 days 00:00:29.351000,0 days 00:00:25.278000,Red Bull Racing,11.0,Qatar Grand Prix
0 days 02:31:28.354000,PER,11,57.0,4.0,MEDIUM,14.0,True,0 days 00:01:27.183000,0 days 00:00:32.224000,0 days 00:00:29.517000,0 days 00:00:25.442000,Red Bull Racing,11.0,Qatar Grand Prix
0 days 01:04:41.276000,STR,18,1.0,1.0,MEDIUM,9.0,False,0 days 00:02:07.271000,,0 days 00:00:37.222000,0 days 00:00:48.875000,Aston Martin,13.0,Qatar Grand Prix
0 days 01:07:05.664000,STR,18,2.0,1.0,MEDIUM,10.0,False,0 days 00:02:24.388000,0 days 00:00:51.861000,0 days 00:00:46.793000,0 days 00:00:45.734000,Aston Martin,13.0,Qatar Grand Prix
0 days 01:09:31.711000,STR,18,3.0,1.0,MEDIUM,11.0,False,0 days 00:02:26.047000,0 days 00:00:55.060000,0 days 00:00:44.245000,0 days 00:00:46.742000,Aston Martin,16.0,Qatar Grand Prix
0 days 01:11:54.534000,STR,18,4.0,2.0,MEDIUM,1.0,True,0 days 00:02:22.823000,0 days 00:00:57.966000,0 days 00:00:39.370000,0 days 00:00:45.487000,Aston Martin,17.0,Qatar Grand Prix
0 days 01:13:28.857000,STR,18,5.0,2.0,MEDIUM,2.0,True,0 days 00:01:34.323000,0 days 00:00:35.195000,0 days 00:00:31.464000,0 days 00:00:27.664000,Aston Martin,17.0,Qatar Grand Prix
0 days 01:15:01.671000,STR,18,6.0,2.0,MEDIUM,3.0,True,0 days 00:01:32.814000,0 days 00:00:34.342000,0 days 00:00:31.037000,0 days 00:00:27.435000,Aston Martin,17.0,Qatar Grand Prix
0 days 01:16:33.697000,STR,18,7.0,2.0,MEDIUM,4.0,True,0 days 00:01:32.026000,0 days 00:00:34.206000,0 days 00:00:30.818000,0 days 00:00:27.002000,Aston Martin,17.0,Qatar Grand Prix
0 days 01:18:04.554000,STR,18,8.0,2.0,MEDIUM,5.0,True,0 days 00:01:30.857000,0 days 00:00:33.615000,0 days 00:00:30.399000,0 days 00:00:26.843000,Aston Martin,16.0,Qatar Grand Prix
0 days 01:19:35.360000,STR,18,9.0,2.0,MEDIUM,6.0,True,0 days 00:01:30.806000,0 days 00:00:33.434000,0 days 00:00:30.366000,0 days 00:00:27.006000,Aston Martin,16.0,Qatar Grand Prix
0 days 01:21:06.358000,STR,18,10.0,2.0,MEDIUM,7.0,True,0 days 00:01:30.998000,0 days 00:00:33.539000,0 days 00:00:30.478000,0 days 00:00:26.981000,Aston Martin,15.0,Qatar Grand Prix
0 days 01:22:37.289000,STR,18,11.0,2.0,MEDIUM,8.0,True,0 days 00:01:30.931000,0 days 00:00:33.468000,0 days 00:00:30.456000,0 days 00:00:27.007000,Aston Martin,14.0,Qatar Grand Prix
0 days 01:24:08.695000,STR,18,12.0,2.0,MEDIUM,9.0,True,0 days 00:01:31.406000,0 days 00:00:33.873000,0 days 00:00:30.581000,0 days 00:00:26.952000,Aston Martin,12.0,Qatar Grand Prix
0 days 01:25:39.762000,STR,18,13.0,2.0,MEDIUM,10.0,True,0 days 00:01:31.067000,0 days 00:00:33.548000,0 days 00:00:30.706000,0 days 00:00:26.813000,Aston Martin,10.0,Qatar Grand Prix
0 days 01:27:11.141000,STR,18,14.0,2.0,MEDIUM,11.0,True,0 days 00:01:31.379000,0 days 00:00:33.410000,0 days 00:00:30.754000,0 days 00:00:27.215000,Aston Martin,7.0,Qatar Grand Prix
0 days 01:28:41.778000,STR,18,15.0,2.0,MEDIUM,12.0,True,0 days 00:01:30.637000,0 days 00:00:33.438000,0 days 00:00:30.448000,0 days 00:00:26.751000,Aston Martin,6.0,Qatar Grand Prix
0 days 01:30:11.838000,STR,18,16.0,2.0,MEDIUM,13.0,True,0 days 00:01:30.060000,0 days 00:00:33.382000,0 days 00:00:30.169000,0 days 00:00:26.509000,Aston Martin,6.0,Qatar Grand Prix
0 days 01:31:42.821000,STR,18,17.0,2.0,MEDIUM,14.0,True,0 days 00:01:30.983000,0 days 00:00:34.015000,0 days 00:00:30.206000,0 days 00:00:26.762000,Aston Martin,7.0,Qatar Grand Prix
0 days 01:33:13.544000,STR,18,18.0,2.0,MEDIUM,15.0,True,0 days 00:01:30.723000,0 days 00:00:33.353000,0 days 00:00:30.265000,0 days 00:00:27.105000,Aston Martin,7.0,Qatar Grand Prix
0 days 01:34:44.077000,STR,18,19.0,2.0,MEDIUM,16.0,True,0 days 00:01:30.533000,0 days 00:00:33.766000,0 days 00:00:30.167000,0 days 00:00:26.600000,Aston Martin,5.0,Qatar Grand Prix
0 days 01:36:14.427000,STR,18,20.0,2.0,MEDIUM,17.0,True,0 days 00:01:30.350000,0 days 00:00:33.266000,0 days 00:00:30.260000,0 days 00:00:26.824000,Aston Martin,5.0,Qatar Grand Prix
0 days 01:37:49.651000,STR,18,21.0,2.0,MEDIUM,18.0,True,0 days 00:01:35.224000,0 days 00:00:34.113000,0 days 00:00:30.435000,0 days 00:00:30.676000,Aston Martin,10.0,Qatar Grand Prix
0 days 01:39:41.762000,STR,18,22.0,3.0,HARD,1.0,True,0 days 00:01:52.111000,0 days 00:00:55.625000,0 days 00:00:29.981000,0 days 00:00:26.505000,Aston Martin,16.0,Qatar Grand Prix
0 days 01:41:10.284000,STR,18,23.0,3.0,HARD,2.0,True,0 days 00:01:28.522000,0 days 00:00:32.809000,0 days 00:00:29.418000,0 days 00:00:26.295000,Aston Martin,15.0,Qatar Grand Prix
0 days 01:42:38.702000,STR,18,24.0,3.0,HARD,3.0,True,0 days 00:01:28.418000,0 days 00:00:32.690000,0 days 00:00:29.470000,0 days 00:00:26.258000,Aston Martin,15.0,Qatar Grand Prix
0 days 01:44:06.869000,STR,18,25.0,3.0,HARD,4.0,True,0 days 00:01:28.167000,0 days 00:00:32.622000,0 days 00:00:29.516000,0 days 00:00:26.029000,Aston Martin,15.0,Qatar Grand Prix
0 days 01:45:35.173000,STR,18,26.0,3.0,HARD,5.0,True,0 days 00:01:28.304000,0 days 00:00:32.821000,0 days 00:00:29.485000,0 days 00:00:25.998000,Aston Martin,13.0,Qatar Grand Prix
0 days 01:47:03.309000,STR,18,27.0,3.0,HARD,6.0,True,0 days 00:01:28.136000,0 days 00:00:32.462000,0 days 00:00:29.638000,0 days 00:00:26.036000,Aston Martin,10.0,Qatar Grand Prix
0 days 01:48:31.303000,STR,18,28.0,3.0,HARD,7.0,True,0 days 00:01:27.994000,0 days 00:00:32.527000,0 days 00:00:29.510000,0 days 00:00:25.957000,Aston Martin,10.0,Qatar Grand Prix
0 days 01:49:59.903000,STR,18,29.0,3.0,HARD,8.0,True,0 days 00:01:28.600000,0 days 00:00:32.552000,0 days 00:00:30.117000,0 days 00:00:25.931000,Aston Martin,10.0,Qatar Grand Prix
0 days 01:51:27.743000,STR,18,30.0,3.0,HARD,9.0,True,0 days 00:01:27.840000,0 days 00:00:32.481000,0 days 00:00:29.570000,0 days 00:00:25.789000,Aston Martin,10.0,Qatar Grand Prix
0 days 01:52:57.020000,STR,18,31.0,3.0,HARD,10.0,True,0 days 00:01:29.277000,0 days 00:00:33.414000,0 days 00:00:29.857000,0 days 00:00:26.006000,Aston Martin,11.0,Qatar Grand Prix
0 days 01:54:24.963000,STR,18,32.0,3.0,HARD,11.0,True,0 days 00:01:27.943000,0 days 00:00:32.512000,0 days 00:00:29.628000,0 days 00:00:25.803000,Aston Martin,9.0,Qatar Grand Prix
0 days 01:55:53.782000,STR,18,33.0,3.0,HARD,12.0,True,0 days 00:01:28.819000,0 days 00:00:32.927000,0 days 00:00:29.859000,0 days 00:00:26.033000,Aston Martin,9.0,Qatar Grand Prix
0 days 01:57:21.987000,STR,18,34.0,3.0,HARD,13.0,True,0 days 00:01:28.205000,0 days 00:00:32.494000,0 days 00:00:29.814000,0 days 00:00:25.897000,Aston Martin,9.0,Qatar Grand Prix
0 days 01:58:50.064000,STR,18,35.0,3.0,HARD,14.0,True,0 days 00:01:28.077000,0 days 00:00:32.598000,0 days 00:00:29.645000,0 days 00:00:25.834000,Aston Martin,9.0,Qatar Grand Prix
0 days 02:00:19.660000,STR,18,36.0,3.0,HARD,15.0,True,0 days 00:01:29.596000,0 days 00:00:33.561000,0 days 00:00:30.204000,0 days 00:00:25.831000,Aston Martin,9.0,Qatar Grand Prix
0 days 02:01:49.157000,STR,18,37.0,3.0,HARD,16.0,True,0 days 00:01:29.497000,0 days 00:00:32.590000,0 days 00:00:30.653000,0 days 00:00:26.254000,Aston Martin,10.0,Qatar Grand Prix
0 days 02:03:17.574000,STR,18,38.0,3.0,HARD,17.0,True,0 days 00:01:28.417000,0 days 00:00:32.865000,0 days 00:00:29.719000,0 days 00:00:25.833000,Aston Martin,10.0,Qatar Grand Prix
0 days 02:04:49.520000,STR,18,39.0,3.0,HARD,18.0,True,0 days 00:01:31.946000,0 days 00:00:32.418000,0 days 00:00:30.026000,0 days 00:00:29.502000,Aston Martin,11.0,Qatar Grand Prix
0 days 02:06:41.162000,STR,18,40.0,4.0,MEDIUM,1.0,True,0 days 00:01:51.642000,0 days 00:00:55.867000,0 days 00:00:29.819000,0 days 00:00:25.956000,Aston Martin,14.0,Qatar Grand Prix
0 days 02:08:08.615000,STR,18,41.0,4.0,MEDIUM,2.0,True,0 days 00:01:27.453000,0 days 00:00:32.400000,0 days 00:00:29.265000,0 days 00:00:25.788000,Aston Martin,13.0,Qatar Grand Prix
0 days 02:09:35.770000,STR,18,42.0,4.0,MEDIUM,3.0,True,0 days 00:01:27.155000,0 days 00:00:32.380000,0 days 00:00:29.241000,0 days 00:00:25.534000,Aston Martin,13.0,Qatar Grand Prix
0 days 02:11:02.820000,STR,18,43.0,4.0,MEDIUM,4.0,True,0 days 00:01:27.050000,0 days 00:00:32.245000,0 days 00:00:29.175000,0 days 00:00:25.630000,Aston Martin,13.0,Qatar Grand Prix
0 days 02:12:29.949000,STR,18,44.0,4.0,MEDIUM,5.0,True,0 days 00:01:27.129000,0 days 00:00:32.276000,0 days 00:00:29.088000,0 days 00:00:25.765000,Aston Martin,12.0,Qatar Grand Prix
0 days 02:13:57.295000,STR,18,45.0,4.0,MEDIUM,6.0,True,0 days 00:01:27.346000,0 days 00:00:32.457000,0 days 00:00:29.373000,0 days 00:00:25.516000,Aston Martin,10.0,Qatar Grand Prix
0 days 02:15:24.634000,STR,18,46.0,4.0,MEDIUM,7.0,True,0 days 00:01:27.339000,0 days 00:00:32.407000,0 days 00:00:29.397000,0 days 00:00:25.535000,Aston Martin,10.0,Qatar Grand Prix
0 days 02:16:51.721000,STR,18,47.0,4.0,MEDIUM,8.0,True,0 days 00:01:27.087000,0 days 00:00:32.298000,0 days 00:00:29.259000,0 days 00:00:25.530000,Aston Martin,10.0,Qatar Grand Prix
0 days 02:18:18.776000,STR,18,48.0,4.0,MEDIUM,9.0,True,0 days 00:01:27.055000,0 days 00:00:32.210000,0 days 00:00:29.261000,0 days 00:00:25.584000,Aston Martin,10.0,Qatar Grand Prix
0 days 02:19:45.872000,STR,18,49.0,4.0,MEDIUM,10.0,True,0 days 00:01:27.096000,0 days 00:00:32.275000,0 days 00:00:29.273000,0 days 00:00:25.548000,Aston Martin,10.0,Qatar Grand Prix
0 days 02:21:14.481000,STR,18,50.0,4.0,MEDIUM,11.0,True,0 days 00:01:28.609000,0 days 00:00:32.512000,0 days 00:00:30.606000,0 days 00:00:25.491000,Aston Martin,10.0,Qatar Grand Prix
0 days 02:22:41.338000,STR,18,51.0,4.0,MEDIUM,12.0,True,0 days 00:01:26.857000,0 days 00:00:32.148000,0 days 00:00:29.365000,0 days 00:00:25.344000,Aston Martin,10.0,Qatar Grand Prix
0 days 02:24:11.390000,STR,18,52.0,4.0,MEDIUM,13.0,True,0 days 00:01:30.052000,0 days 00:00:34.326000,0 days 00:00:30.180000,0 days 00:00:25.546000,Aston Martin,11.0,Qatar Grand Prix
0 days 02:25:38.614000,STR,18,53.0,4.0,MEDIUM,14.0,True,0 days 00:01:27.224000,0 days 00:00:32.656000,0 days 00:00:29.269000,0 days 00:00:25.299000,Aston Martin,9.0,Qatar Grand Prix
0 days 02:27:05.151000,STR,18,54.0,4.0,MEDIUM,15.0,True,0 days 00:01:26.537000,0 days 00:00:32.030000,0 days 00:00:29.112000,0 days 00:00:25.395000,Aston Martin,9.0,Qatar Grand Prix
0 days 02:28:31.503000,STR,18,55.0,4.0,MEDIUM,16.0,True,0 days 00:01:26.352000,0 days 00:00:31.983000,0 days 00:00:29.099000,0 days 00:00:25.270000,Aston Martin,9.0,Qatar Grand Prix
0 days 02:29:58.121000,STR,18,56.0,4.0,MEDIUM,17.0,True,0 days 00:01:26.618000,0 days 00:00:32.068000,0 days 00:00:29.255000,0 days 00:00:25.295000,Aston Martin,9.0,Qatar Grand Prix
0 days 02:31:24.825000,STR,18,57.0,4.0,MEDIUM,18.0,True,0 days 00:01:26.704000,0 days 00:00:32.020000,0 days 00:00:29.184000,0 days 00:00:25.500000,Aston Martin,9.0,Qatar Grand Prix
0 days 01:04:33.733000,GAS,10,1.0,1.0,MEDIUM,8.0,False,0 days 00:01:59.728000,,0 days 00:00:31.778000,0 days 00:00:48.815000,Alpine,7.0,Qatar Grand Prix
0 days 01:06:56.403000,GAS,10,2.0,1.0,MEDIUM,9.0,False,0 days 00:02:22.670000,0 days 00:00:52.235000,0 days 00:00:46.776000,0 days 00:00:43.659000,Alpine,7.0,Qatar Grand Prix
0 days 01:09:22.682000,GAS,10,3.0,1.0,MEDIUM,10.0,False,0 days 00:02:26.279000,0 days 00:00:56.702000,0 days 00:00:43.725000,0 days 00:00:45.852000,Alpine,7.0,Qatar Grand Prix
0 days 01:11:50.842000,GAS,10,4.0,1.0,MEDIUM,11.0,False,0 days 00:02:28.160000,0 days 00:00:48.411000,0 days 00:00:46.604000,0 days 00:00:53.145000,Alpine,7.0,Qatar Grand Prix
0 days 01:13:23.441000,GAS,10,5.0,1.0,MEDIUM,12.0,False,0 days 00:01:32.599000,0 days 00:00:34.364000,0 days 00:00:31.051000,0 days 00:00:27.184000,Alpine,7.0,Qatar Grand Prix
0 days 01:14:54.369000,GAS,10,6.0,1.0,MEDIUM,13.0,False,0 days 00:01:30.928000,0 days 00:00:33.781000,0 days 00:00:30.219000,0 days 00:00:26.928000,Alpine,7.0,Qatar Grand Prix
0 days 01:16:24.963000,GAS,10,7.0,1.0,MEDIUM,14.0,False,0 days 00:01:30.594000,0 days 00:00:33.589000,0 days 00:00:30.197000,0 days 00:00:26.808000,Alpine,7.0,Qatar Grand Prix
0 days 01:17:55.413000,GAS,10,8.0,1.0,MEDIUM,15.0,False,0 days 00:01:30.450000,0 days 00:00:33.225000,0 days 00:00:30.271000,0 days 00:00:26.954000,Alpine,7.0,Qatar Grand Prix
0 days 01:19:25.635000,GAS,10,9.0,1.0,MEDIUM,16.0,False,0 days 00:01:30.222000,0 days 00:00:33.210000,0 days 00:00:30.308000,0 days 00:00:26.704000,Alpine,7.0,Qatar Grand Prix
0 days 01:20:56.051000,GAS,10,10.0,1.0,MEDIUM,17.0,False,0 days 00:01:30.416000,0 days 00:00:33.536000,0 days 00:00:30.124000,0 days 00:00:26.756000,Alpine,6.0,Qatar Grand Prix
0 days 01:22:30.204000,GAS,10,11.0,1.0,MEDIUM,18.0,False,0 days 00:01:34.153000,0 days 00:00:33.460000,0 days 00:00:29.967000,0 days 00:00:30.726000,Alpine,7.0,Qatar Grand Prix
0 days 01:24:23.811000,GAS,10,12.0,2.0,MEDIUM,6.0,False,0 days 00:01:53.607000,0 days 00:00:56.291000,0 days 00:00:30.588000,0 days 00:00:26.728000,Alpine,17.0,Qatar Grand Prix
0 days 01:25:52.991000,GAS,10,13.0,2.0,MEDIUM,7.0,False,0 days 00:01:29.180000,0 days 00:00:33.225000,0 days 00:00:29.741000,0 days 00:00:26.214000,Alpine,17.0,Qatar Grand Prix
0 days 01:27:21.964000,GAS,10,14.0,2.0,MEDIUM,8.0,False,0 days 00:01:28.973000,0 days 00:00:33.050000,0 days 00:00:29.679000,0 days 00:00:26.244000,Alpine,15.0,Qatar Grand Prix
0 days 01:28:50.703000,GAS,10,15.0,2.0,MEDIUM,9.0,False,0 days 00:01:28.739000,0 days 00:00:33.021000,0 days 00:00:29.595000,0 days 00:00:26.123000,Alpine,14.0,Qatar Grand Prix
0 days 01:30:20.144000,GAS,10,16.0,2.0,MEDIUM,10.0,False,0 days 00:01:29.441000,0 days 00:00:33.143000,0 days 00:00:29.969000,0 days 00:00:26.329000,Alpine,14.0,Qatar Grand Prix
0 days 01:31:50.775000,GAS,10,17.0,2.0,MEDIUM,11.0,False,0 days 00:01:30.631000,0 days 00:00:33.591000,0 days 00:00:30.573000,0 days 00:00:26.467000,Alpine,14.0,Qatar Grand Prix
0 days 01:33:20.673000,GAS,10,18.0,2.0,MEDIUM,12.0,False,0 days 00:01:29.898000,0 days 00:00:33.176000,0 days 00:00:30.209000,0 days 00:00:26.513000,Alpine,12.0,Qatar Grand Prix
0 days 01:34:49.780000,GAS,10,19.0,2.0,MEDIUM,13.0,False,0 days 00:01:29.107000,0 days 00:00:33.083000,0 days 00:00:29.851000,0 days 00:00:26.173000,Alpine,9.0,Qatar Grand Prix
0 days 01:36:19.053000,GAS,10,20.0,2.0,MEDIUM,14.0,False,0 days 00:01:29.273000,0 days 00:00:33.223000,0 days 00:00:29.936000,0 days 00:00:26.114000,Alpine,9.0,Qatar Grand Prix
0 days 01:37:48.652000,GAS,10,21.0,2.0,MEDIUM,15.0,False,0 days 00:01:29.599000,0 days 00:00:33.580000,0 days 00:00:29.934000,0 days 00:00:26.085000,Alpine,8.0,Qatar Grand Prix
0 days 01:39:17.607000,GAS,10,22.0,2.0,MEDIUM,16.0,False,0 days 00:01:28.955000,0 days 00:00:33.231000,0 days 00:00:29.807000,0 days 00:00:25.917000,Alpine,7.0,Qatar Grand Prix
0 days 01:40:47.278000,GAS,10,23.0,2.0,MEDIUM,17.0,False,0 days 00:01:29.671000,0 days 00:00:33.907000,0 days 00:00:29.816000,0 days 00:00:25.948000,Alpine,8.0,Qatar Grand Prix
0 days 01:42:16.256000,GAS,10,24.0,2.0,MEDIUM,18.0,False,0 days 00:01:28.978000,0 days 00:00:33.167000,0 days 00:00:29.729000,0 days 00:00:26.082000,Alpine,8.0,Qatar Grand Prix
0 days 01:43:44.821000,GAS,10,25.0,2.0,MEDIUM,19.0,False,0 days 00:01:28.565000,0 days 00:00:32.846000,0 days 00:00:29.713000,0 days 00:00:26.006000,Alpine,6.0,Qatar Grand Prix
0 days 01:45:17.470000,GAS,10,26.0,2.0,MEDIUM,20.0,False,0 days 00:01:32.649000,0 days 00:00:32.728000,0 days 00:00:29.609000,0 days 00:00:30.312000,Alpine,6.0,Qatar Grand Prix
0 days 01:47:11.325000,GAS,10,27.0,3.0,HARD,1.0,True,0 days 00:01:53.855000,0 days 00:00:57.633000,0 days 00:00:30.120000,0 days 00:00:26.102000,Alpine,14.0,Qatar Grand Prix
