GP,Driver,Stint,Compound,StintLength,AirTemp,TrackTemp,FreshTyre,RaceProgress,YellowLaps,SCLaps,VSCLaps,RedFlagLaps
Saudi Arabian Grand Prix,LEC,2,HARD,34,26.246666666666663,31.55333333333333,1,0.34,1,2,0,0
Saudi Arabian Grand Prix,MAG,1,MEDIUM,8,26.543478260869566,35.05652173913043,1,0.02,0,0,0,0
Saudi Arabian Grand Prix,MAG,2,HARD,42,26.272222222222226,32.242592592592594,1,0.18,1,3,0,0
Saudi Arabian Grand Prix,NOR,1,SOFT,2,26.44,34.160000000000004,1,0.02,0,0,0,0
Saudi Arabian Grand Prix,NOR,2,HARD,17,26.417857142857144,33.86071428571429,1,0.06,1,3,0,0
Saudi Arabian Grand Prix,NOR,3,MEDIUM,31,26.25,32.17826086956522,1,0.4,1,5,0,0
Saudi Arabian Grand Prix,OCO,1,MEDIUM,16,26.594285714285714,33.291428571428575,1,0.02,0,0,0,0
Saudi Arabian Grand Prix,OCO,2,HARD,34,26.33076923076923,32.66538461538461,1,0.34,1,3,0,0
Saudi Arabian Grand Prix,PER,1,MEDIUM,18,26.45172413793104,33.189655172413794,1,0.02,2,1,0,0
Saudi Arabian Grand Prix,PER,2,HARD,32,26.21351351351351,31.23783783783784,1,0.42,0,0,0,0
Saudi Arabian Grand Prix,PIA,1,MEDIUM,1,26.776190476190475,36.57142857142857,1,0.02,0,0,0,0
Saudi Arabian Grand Prix,PIA,2,HARD,49,26.34927536231884,32.813043478260866,1,0.04,2,7,0,0
Saudi Arabian Grand Prix,RUS,1,MEDIUM,18,26.55128205128205,35.32307692307692,1,0.02,2,1,0,0
Saudi Arabian Grand Prix,RUS,2,HARD,32,26.23414634146341,31.695121951219512,1,0.42,0,0,0,0
Saudi Arabian Grand Prix,SAI,1,MEDIUM,15,26.565625,34.059375,1,0.02,0,0,0,0
Saudi Arabian Grand Prix,SAI,2,HARD,35,26.25869565217392,32.13913043478261,1,0.32,1,2,0,0
Saudi Arabian Grand Prix,SAR,1,HARD,18,26.48157894736842,34.9,1,0.02,1,2,0,0
Saudi Arabian Grand Prix,SAR,2,MEDIUM,32,26.16842105263158,31.115789473684213,1,0.42,0,0,0,0
Saudi Arabian Grand Prix,STR,1,MEDIUM,13,26.503846153846155,33.107692307692304,1,0.02,0,0,0,0
Saudi Arabian Grand Prix,STR,2,HARD,4,26.50625,35.3,0,0.28,0,0,0,0
Saudi Arabian Grand Prix,TSU,1,MEDIUM,17,26.605555555555554,35.55555555555556,1,0.02,1,1,0,0
Saudi Arabian Grand Prix,TSU,2,HARD,33,26.293333333333333,31.77777777777778,1,0.38,0,1,0,0
Saudi Arabian Grand Prix,VER,1,MEDIUM,18,26.491666666666667,34.66111111111111,1,0.02,2,1,0,0
Saudi Arabian Grand Prix,VER,2,HARD,32,26.221951219512192,31.74634146341463,1,0.42,1,0,0,0
Saudi Arabian Grand Prix,ZHO,1,MEDIUM,11,26.62,35.85428571428572,1,0.02,0,0,0,0
Saudi Arabian Grand Prix,ZHO,2,HARD,7,26.677777777777777,34.46111111111111,1,0.24,1,2,0,0
Saudi Arabian Grand Prix,ZHO,3,MEDIUM,32,26.226666666666667,32.26888888888889,1,0.38,0,3,0,0
Singapore Grand Prix,ALB,1,MEDIUM,20,29.995,36.665,1,0.0161290322580645,3,1,0,0
Singapore Grand Prix,ALB,2,HARD,23,29.9,35.731818181818184,1,0.3548387096774194,1,1,1,0
Singapore Grand Prix,ALB,3,MEDIUM,19,29.55,34.95,1,0.7258064516129032,7,0,1,0
Singapore Grand Prix,ALO,1,MEDIUM,20,29.99,36.69,1,0.0161290322580645,3,1,0,0
Singapore Grand Prix,ALO,2,HARD,23,29.9,35.71904761904762,1,0.3709677419354839,1,0,1,0
Singapore Grand Prix,ALO,3,SOFT,20,29.54117647058824,34.93529411764706,0,0.7419354838709677,5,0,0,0
Singapore Grand Prix,BOT,1,HARD,40,29.957894736842107,36.252631578947366,1,0.0161290322580645,3,1,0,0
Singapore Grand Prix,BOT,2,MEDIUM,11,29.61818181818182,35.10909090909091,1,0.6612903225806451,3,0,2,0
Singapore Grand Prix,GAS,1,MEDIUM,20,29.99,36.68,1,0.0161290322580645,3,1,0,0
Singapore Grand Prix,GAS,2,HARD,42,29.735000000000003,35.37,1,0.3709677419354839,6,0,3,0
Singapore Grand Prix,HAM,1,MEDIUM,20,29.99,36.69,1,0.0161290322580645,3,1,0,0
Singapore Grand Prix,HAM,2,HARD,23,29.9,35.7047619047619,1,0.3709677419354839,1,0,1,0
Singapore Grand Prix,HAM,3,MEDIUM,18,29.55555555555556,34.96111111111111,1,0.7258064516129032,4,0,1,0
Singapore Grand Prix,HUL,1,MEDIUM,20,29.99,36.68,1,0.0161290322580645,3,1,0,0
Singapore Grand Prix,HUL,2,HARD,42,29.741463414634147,35.37317073170732,1,0.3548387096774194,7,1,3,0
Singapore Grand Prix,LAW,1,MEDIUM,20,29.99,36.68,1,0.0161290322580645,3,1,0,0
Singapore Grand Prix,LAW,2,HARD,42,29.7390243902439,35.380487804878044,1,0.3548387096774194,6,1,3,0
Singapore Grand Prix,LEC,1,SOFT,23,29.99,36.69,0,0.0161290322580645,3,1,0,0
Singapore Grand Prix,LEC,2,HARD,42,29.7325,35.36,1,0.3709677419354839,5,0,3,0
Singapore Grand Prix,MAG,1,MEDIUM,20,29.99,36.69,1,0.0161290322580645,3,1,0,0
Singapore Grand Prix,MAG,2,HARD,23,29.9,35.71904761904762,1,0.3709677419354839,1,0,1,0
Singapore Grand Prix,MAG,3,SOFT,22,29.55,34.94444444444444,0,0.7258064516129032,5,0,0,0
Singapore Grand Prix,NOR,1,MEDIUM,20,29.99,36.69,1,0.0161290322580645,3,1,0,0
Singapore Grand Prix,NOR,2,HARD,42,29.738461538461536,35.35897435897436,1,0.3709677419354839,5,0,1,0
Singapore Grand Prix,OCO,1,MEDIUM,20,29.985000000000003,36.69,1,0.0161290322580645,3,1,0,0
Singapore Grand Prix,OCO,2,HARD,22,29.910000000000004,35.760000000000005,1,0.3709677419354839,0,0,0,0
Singapore Grand Prix,PER,1,HARD,39,29.96216216216216,36.28378378378378,1,0.0161290322580645,3,1,0,0
Singapore Grand Prix,PER,2,MEDIUM,23,29.58695652173913,35.02608695652174,1,0.6451612903225806,9,0,3,0
Singapore Grand Prix,PIA,1,MEDIUM,20,29.99,36.68,1,0.0161290322580645,3,1,0,0
Singapore Grand Prix,PIA,2,HARD,42,29.73658536585366,35.37560975609756,1,0.3548387096774194,6,1,3,0
Singapore Grand Prix,RUS,1,MEDIUM,20,29.99,36.69,1,0.0161290322580645,3,1,0,0
Singapore Grand Prix,RUS,2,HARD,23,29.9,35.7047619047619,1,0.3709677419354839,1,0,0,0
Singapore Grand Prix,RUS,3,MEDIUM,17,29.558823529411764,34.96470588235294,1,0.7258064516129032,3,0,1,0
Singapore Grand Prix,SAI,1,MEDIUM,20,29.99,36.69,1,0.0161290322580645,3,1,0,0
Singapore Grand Prix,SAI,2,HARD,42,29.7375,35.3625,1,0.3709677419354839,6,0,2,0
Singapore Grand Prix,SAR,1,MEDIUM,18,29.994444444444444,36.71111111111111,1,0.0161290322580645,2,0,0,0
Singapore Grand Prix,SAR,2,HARD,24,29.9,35.76086956521739,1,0.3387096774193548,2,2,1,0
Singapore Grand Prix,SAR,3,MEDIUM,19,29.55,34.93888888888889,1,0.7258064516129032,5,0,0,0
Singapore Grand Prix,VER,1,HARD,40,29.957894736842107,36.26315789473684,1,0.0161290322580645,3,1,0,0
Singapore Grand Prix,VER,2,MEDIUM,22,29.577272727272728,35.0,1,0.6612903225806451,6,0,3,0
Singapore Grand Prix,ZHO,1,SOFT,2,29.85,37.0,1,0.0161290322580645,2,0,0,0
Singapore Grand Prix,ZHO,2,HARD,18,30.022222222222226,36.59444444444445,1,0.0483870967741935,1,1,0,0
Singapore Grand Prix,ZHO,3,MEDIUM,42,29.741463414634147,35.37317073170732,1,0.3548387096774194,6,1,3,0
Spanish Grand Prix,ALB,1,SOFT,16,23.17096774193548,35.00322580645161,1,0.0151515151515151,0,0,0,0
Spanish Grand Prix,ALB,2,HARD,21,22.64848484848485,32.945454545454545,1,0.2575757575757575,0,0,0,0
Spanish Grand Prix,ALB,3,MEDIUM,28,21.8075,27.2675,1,0.5757575757575758,0,0,0,0
Spanish Grand Prix,ALO,1,SOFT,22,22.45862068965517,32.38965517241379,0,0.0151515151515151,0,0,0,0
Spanish Grand Prix,ALO,2,SOFT,28,22.389743589743592,30.29230769230769,0,0.303030303030303,0,0,0,0
Spanish Grand Prix,ALO,3,HARD,22,22.384090909090908,29.175,0,0.6818181818181818,0,0,0,0
Spanish Grand Prix,BOT,1,SOFT,5,22.98,33.946666666666665,1,0.0151515151515151,0,0,0,0
Spanish Grand Prix,BOT,2,HARD,34,22.286274509803924,29.95490196078432,1,0.0909090909090909,0,0,0,0
Spanish Grand Prix,BOT,3,HARD,26,21.965,26.9975,1,0.6060606060606061,0,0,0,0
Spanish Grand Prix,DEV,1,SOFT,9,23.15625,34.79375,1,0.0151515151515151,0,0,0,0
Spanish Grand Prix,DEV,2,HARD,29,22.165,30.972500000000004,1,0.1515151515151515,0,0,0,0
Spanish Grand Prix,DEV,3,MEDIUM,27,21.917073170731708,28.08780487804878,1,0.5909090909090909,0,0,0,0
Spanish Grand Prix,GAS,1,SOFT,22,22.935294117647057,34.09411764705882,0,0.0151515151515151,0,0,0,0
Spanish Grand Prix,GAS,2,MEDIUM,20,22.73030303030303,33.50909090909091,1,0.303030303030303,0,0,0,0
Spanish Grand Prix,GAS,3,HARD,27,21.73421052631579,26.94210526315789,1,0.6060606060606061,0,0,0,0
Spanish Grand Prix,HAM,1,SOFT,27,22.78205128205128,33.648717948717945,0,0.0151515151515151,0,0,0,0
Spanish Grand Prix,HAM,2,MEDIUM,26,22.41555555555556,30.146666666666665,1,0.3787878787878788,0,0,0,0
Spanish Grand Prix,HAM,3,SOFT,19,22.46,31.708,0,0.7727272727272727,0,0,0,0
Spanish Grand Prix,HUL,1,SOFT,11,22.97826086956522,34.073913043478264,0,0.0151515151515151,0,0,0,0
Spanish Grand Prix,HUL,2,MEDIUM,18,22.31428571428572,32.09642857142857,1,0.1363636363636363,0,0,0,0
Spanish Grand Prix,HUL,3,HARD,17,22.623809523809523,32.56904761904762,1,0.4090909090909091,0,0,0,0
Spanish Grand Prix,HUL,4,MEDIUM,22,22.4,30.2725,1,0.6666666666666666,0,0,0,0
Spanish Grand Prix,LEC,1,HARD,16,22.736363636363635,33.66818181818182,1,0.0151515151515151,0,0,0,0
Spanish Grand Prix,LEC,2,SOFT,25,22.39,31.7375,1,0.2575757575757575,0,0,0,0
Spanish Grand Prix,LEC,3,HARD,50,22.12702702702703,30.070270270270267,0,0.6363636363636364,0,0,0,0
Spanish Grand Prix,MAG,1,SOFT,10,23.036363636363635,34.39545454545455,1,0.0151515151515151,0,0,0,0
Spanish Grand Prix,MAG,2,MEDIUM,14,22.575,32.83571428571428,1,0.1666666666666666,0,0,0,0
Spanish Grand Prix,MAG,3,HARD,18,22.461111111111112,32.02222222222222,1,0.3787878787878788,0,0,0,0
Spanish Grand Prix,MAG,4,MEDIUM,23,22.12333333333333,28.44,1,0.6515151515151515,0,0,0,0
Spanish Grand Prix,NOR,1,SOFT,3,22.97,33.5,0,0.0151515151515151,0,0,0,0
Spanish Grand Prix,NOR,2,HARD,21,22.166666666666668,31.30666666666667,1,0.0303030303030303,0,0,0,0
Spanish Grand Prix,NOR,3,MEDIUM,28,22.253488372093024,30.57906976744186,1,0.3484848484848485,0,0,0,0
Spanish Grand Prix,NOR,4,SOFT,18,21.72142857142857,23.969047619047625,0,0.7727272727272727,0,0,0,0
Spanish Grand Prix,OCO,1,SOFT,16,23.25333333333333,35.28666666666666,0,0.0151515151515151,0,0,0,0
Spanish Grand Prix,OCO,2,MEDIUM,22,22.66,33.26,1,0.2121212121212121,0,0,0,0
Spanish Grand Prix,OCO,3,HARD,31,22.12156862745098,29.150980392156864,1,0.5454545454545454,0,0,0,0
Spanish Grand Prix,PER,1,MEDIUM,27,22.61351351351352,33.11891891891892,1,0.0151515151515151,0,0,0,0
Spanish Grand Prix,PER,2,HARD,23,22.443181818181817,30.52272727272728,1,0.4242424242424242,0,0,0,0
Spanish Grand Prix,PER,3,SOFT,16,22.057142857142857,27.889285714285712,1,0.7727272727272727,0,0,0,0
Spanish Grand Prix,PIA,1,SOFT,19,22.464,32.456,0,0.0151515151515151,0,0,0,0
Spanish Grand Prix,PIA,2,HARD,22,21.75277777777778,27.48333333333333,1,0.2727272727272727,0,0,0,0
Spanish Grand Prix,PIA,3,MEDIUM,26,22.17179487179488,28.028205128205126,1,0.6060606060606061,0,0,0,0
Spanish Grand Prix,RUS,1,SOFT,25,22.72820512820513,33.44358974358974,1,0.0151515151515151,0,0,0,0
Spanish Grand Prix,RUS,2,MEDIUM,20,22.36904761904762,30.52142857142857,1,0.3939393939393939,0,0,0,0
Spanish Grand Prix,RUS,3,SOFT,24,22.082857142857144,27.862857142857145,0,0.696969696969697,0,0,0,0
Spanish Grand Prix,SAI,1,SOFT,18,23.375,36.010714285714286,0,0.0151515151515151,0,0,0,0
Spanish Grand Prix,SAI,2,MEDIUM,26,22.315,31.475,1,0.2424242424242424,0,0,0,0
Spanish Grand Prix,SAI,3,HARD,25,21.80540540540541,29.05945945945946,1,0.6363636363636364,0,0,0,0
Spanish Grand Prix,SAR,1,MEDIUM,17,22.433333333333334,32.214814814814815,1,0.0151515151515151,0,0,0,0
Spanish Grand Prix,SAR,2,HARD,19,22.62333333333333,32.79333333333333,1,0.2727272727272727,0,0,0,0
Spanish Grand Prix,SAR,3,HARD,29,22.602564102564106,31.687179487179485,1,0.5606060606060606,0,0,0,0
Spanish Grand Prix,STR,1,SOFT,17,22.628,33.068000000000005,0,0.0151515151515151,0,0,0,0
Spanish Grand Prix,STR,2,SOFT,23,22.078125,29.78125,0,0.2272727272727272,0,0,0,0
Spanish Grand Prix,STR,3,HARD,32,21.843478260869563,27.05652173913043,0,0.5303030303030303,0,0,0,0
Spanish Grand Prix,TSU,1,SOFT,10,23.426086956521736,35.77391304347826,1,0.0151515151515151,0,0,0,0
Spanish Grand Prix,TSU,2,HARD,24,22.45675675675676,32.189189189189186,1,0.1666666666666666,0,0,0,0
Spanish Grand Prix,TSU,3,MEDIUM,32,22.042,29.16,1,0.5303030303030303,0,0,0,0
Spanish Grand Prix,VER,1,MEDIUM,26,22.67714285714285,33.41142857142857,1,0.0151515151515151,0,0,0,0
Spanish Grand Prix,VER,2,HARD,26,22.32558139534884,31.090697674418607,1,0.4090909090909091,0,0,0,0
Spanish Grand Prix,VER,3,SOFT,16,21.76521739130435,25.917391304347827,0,0.803030303030303,0,0,0,0
Spanish Grand Prix,ZHO,1,SOFT,9,22.83157894736842,33.568421052631585,1,0.0151515151515151,0,0,0,0
Spanish Grand Prix,ZHO,2,HARD,27,22.40434782608696,30.328260869565216,1,0.1515151515151515,0,0,0,0
Spanish Grand Prix,ZHO,3,HARD,30,21.765853658536585,26.07560975609756,1,0.5606060606060606,0,0,0,0
São Paulo Grand Prix,ALB,1,MEDIUM,16,24.047619047619047,45.99523809523809,1,0.02,1,1,0,0
São Paulo Grand Prix,ALB,2,HARD,34,21.462857142857143,47.43714285714285,1,0.34,0,0,0,0
São Paulo Grand Prix,ALO,2,HARD,26,21.616,47.396,0,0.04,0,1,0,1
São Paulo Grand Prix,ALO,3,HARD,24,21.804,47.268,0,0.58,0,0,0,0
São Paulo Grand Prix,BOT,2,HARD,23,21.363636363636363,47.87272727272728,1,0.06,0,0,0,0
São Paulo Grand Prix,BOT,3,MEDIUM,26,22.161290322580644,46.60645161290322,1,0.5,0,0,0,0
São Paulo Grand Prix,GAS,1,MEDIUM,17,23.315,47.085,1,0.02,1,4,0,3
São Paulo Grand Prix,GAS,2,HARD,33,21.95833333333333,47.06111111111111,1,0.36,0,0,0,0
São Paulo Grand Prix,HAM,1,HARD,17,24.13913043478261,45.92173913043479,0,0.02,1,4,0,3
São Paulo Grand Prix,HAM,2,MEDIUM,9,24.146666666666665,43.29333333333333,0,0.36,0,0,0,0
São Paulo Grand Prix,HAM,3,HARD,24,20.768181818181816,48.70454545454545,1,0.58,0,0,0,0
São Paulo Grand Prix,HUL,1,MEDIUM,12,24.25333333333333,46.29333333333333,1,0.02,1,4,0,3
São Paulo Grand Prix,HUL,2,HARD,14,22.58333333333333,45.92777777777778,1,0.26,0,0,0,0
São Paulo Grand Prix,HUL,3,HARD,19,21.200000000000003,47.97777777777778,1,0.58,0,0,0,0
São Paulo Grand Prix,LEC,1,MEDIUM,21,23.6037037037037,46.18888888888888,1,0.02,1,1,0,0
São Paulo Grand Prix,LEC,2,HARD,29,21.33793103448276,47.679310344827584,1,0.44,0,0,0,0
São Paulo Grand Prix,MAG,1,MEDIUM,14,23.80588235294117,46.65294117647059,1,0.02,1,1,0,0
São Paulo Grand Prix,MAG,2,HARD,12,22.85,45.5,1,0.3,0,0,0,0
São Paulo Grand Prix,MAG,3,HARD,24,21.5125,47.8875,1,0.58,0,0,0,0
São Paulo Grand Prix,NOR,1,MEDIUM,3,28.25,42.06666666666667,0,0.02,1,4,0,3
São Paulo Grand Prix,OCO,1,MEDIUM,20,22.96521739130435,47.28260869565217,1,0.02,1,4,0,3
São Paulo Grand Prix,OCO,2,HARD,30,22.087878787878783,46.98787878787879,1,0.42,0,0,0,0
São Paulo Grand Prix,PER,1,MEDIUM,1,28.0,43.12,1,0.02,1,3,0,2
São Paulo Grand Prix,PER,2,HARD,25,21.666666666666668,47.47916666666666,1,0.06,0,0,0,0
São Paulo Grand Prix,PER,3,HARD,24,21.16086956521739,48.28260869565217,1,0.58,0,0,0,0
São Paulo Grand Prix,PIA,1,HARD,17,24.547826086956523,45.52608695652174,0,0.02,1,1,0,0
São Paulo Grand Prix,PIA,2,HARD,28,20.616,47.92,0,0.34,0,0,0,0
São Paulo Grand Prix,PIA,3,MEDIUM,8,21.0,49.6,0,0.88,0,0,0,0
São Paulo Grand Prix,RIC,1,MEDIUM,17,23.61428571428572,46.63333333333333,1,0.02,1,1,0,0
São Paulo Grand Prix,RIC,2,HARD,33,21.485714285714284,47.51428571428571,0,0.36,0,0,0,0
São Paulo Grand Prix,RUS,1,MEDIUM,15,24.476190476190474,45.647619047619045,1,0.02,1,4,0,3
São Paulo Grand Prix,RUS,2,HARD,11,23.705882352941178,43.86470588235294,1,0.32,0,0,0,0
São Paulo Grand Prix,RUS,3,HARD,24,22.18888888888889,46.26296296296296,1,0.58,0,0,0,0
São Paulo Grand Prix,SAI,1,MEDIUM,3,28.09090909090909,42.35454545454545,1,0.04,0,3,0,3
São Paulo Grand Prix,SAI,2,HARD,23,21.34090909090909,47.53181818181818,1,0.14,0,0,0,0
São Paulo Grand Prix,SAI,3,HARD,24,22.111538461538466,46.93461538461538,1,0.58,0,0,0,0
São Paulo Grand Prix,SAR,1,MEDIUM,15,22.38,47.93333333333333,1,0.02,1,3,0,2
São Paulo Grand Prix,SAR,2,HARD,35,21.889473684210525,47.15,1,0.32,0,0,0,0
São Paulo Grand Prix,STR,1,SOFT,7,26.275,43.6875,0,0.02,1,3,0,2
São Paulo Grand Prix,STR,2,HARD,24,22.054166666666664,46.9625,0,0.14,0,0,0,0
São Paulo Grand Prix,STR,3,HARD,24,21.832,47.464,0,0.58,0,0,0,0
São Paulo Grand Prix,TSU,1,SOFT,10,25.473333333333336,45.27333333333333,1,0.02,1,4,0,3
São Paulo Grand Prix,TSU,2,MEDIUM,11,21.946153846153848,47.0923076923077,1,0.22,0,0,0,0
São Paulo Grand Prix,TSU,3,HARD,25,20.676,48.124,1,0.44,0,0,0,0
São Paulo Grand Prix,VER,1,MEDIUM,16,24.3,45.81363636363636,1,0.02,1,4,0,3
São Paulo Grand Prix,VER,2,HARD,10,23.51333333333333,43.92666666666666,1,0.34,0,0,0,0
São Paulo Grand Prix,VER,3,HARD,24,21.40833333333333,47.59166666666667,1,0.58,0,0,0,0
São Paulo Grand Prix,ZHO,1,HARD,26,22.69333333333333,46.98333333333333,1,0.02,1,4,0,3
São Paulo Grand Prix,ZHO,2,MEDIUM,24,22.15,47.29230769230769,1,0.58,0,0,0,0
United States Grand Prix,ALB,1,MEDIUM,13,29.97,40.65,0,0.0178571428571428,0,0,0,0
United States Grand Prix,ALB,2,HARD,19,30.347368421052632,41.34736842105264,1,0.1964285714285714,0,0,0,0
United States Grand Prix,ALB,3,MEDIUM,33,30.66296296296296,41.21111111111112,0,0.5357142857142857,1,0,0,0
United States Grand Prix,ALO,1,MEDIUM,19,30.115789473684213,40.93157894736842,0,0.0178571428571428,0,0,0,0
United States Grand Prix,ALO,2,MEDIUM,23,30.45652173913044,41.391304347826086,1,0.3571428571428571,0,0,0,0
United States Grand Prix,ALO,3,HARD,7,30.82857142857143,41.31428571428571,1,0.7678571428571429,0,0,0,0
United States Grand Prix,BOT,1,MEDIUM,10,29.97,40.64,1,0.0178571428571428,0,0,0,0
United States Grand Prix,BOT,2,HARD,18,30.34444444444445,41.36666666666667,1,0.1964285714285714,0,0,0,0
United States Grand Prix,BOT,3,HARD,28,30.65,41.2,1,0.5178571428571429,1,0,0,0
United States Grand Prix,GAS,1,MEDIUM,18,30.127777777777776,40.95,1,0.0178571428571428,0,0,0,0
United States Grand Prix,GAS,2,MEDIUM,19,30.40526315789474,41.37368421052632,1,0.3392857142857143,0,0,0,0
United States Grand Prix,GAS,3,HARD,19,30.77368421052632,41.16842105263158,1,0.6785714285714286,1,0,0,0
United States Grand Prix,HAM,1,MEDIUM,20,30.130000000000003,41.035,1,0.0178571428571428,0,0,0,0
United States Grand Prix,HAM,2,HARD,18,30.438888888888886,41.34444444444445,1,0.375,0,0,0,0
United States Grand Prix,HAM,3,MEDIUM,18,30.766666666666666,41.17777777777778,1,0.6964285714285714,0,0,0,0
United States Grand Prix,HUL,1,HARD,19,30.115789473684213,40.93157894736842,1,0.0178571428571428,0,0,0,0
United States Grand Prix,HUL,2,MEDIUM,15,30.4,41.36,1,0.3571428571428571,0,0,0,0
United States Grand Prix,HUL,3,MEDIUM,28,30.71818181818181,41.18636363636364,0,0.625,1,0,0,0
United States Grand Prix,LEC,1,MEDIUM,23,30.13913043478261,41.07391304347826,1,0.0178571428571428,0,0,0,0
United States Grand Prix,LEC,2,HARD,33,30.633333333333333,41.27878787878788,1,0.4285714285714285,0,0,0,0
United States Grand Prix,MAG,1,MEDIUM,10,29.97,40.64,1,0.0178571428571428,0,0,0,0
United States Grand Prix,MAG,2,HARD,19,30.35263157894737,41.352631578947374,1,0.1964285714285714,0,0,0,0
United States Grand Prix,MAG,3,MEDIUM,26,30.66538461538461,41.24230769230769,1,0.5357142857142857,0,0,0,0
United States Grand Prix,NOR,1,MEDIUM,17,30.1,40.93529411764706,1,0.0178571428571428,0,0,0,0
United States Grand Prix,NOR,2,HARD,17,30.38823529411765,41.358823529411765,1,0.3214285714285714,0,0,0,0
United States Grand Prix,NOR,3,HARD,22,30.70909090909091,41.22727272727273,1,0.625,0,0,0,0
United States Grand Prix,OCO,1,MEDIUM,6,29.933333333333334,40.66666666666666,1,0.0178571428571428,0,0,0,0
United States Grand Prix,PER,1,MEDIUM,17,30.105882352941176,40.9,1,0.0178571428571428,0,0,0,0
United States Grand Prix,PER,2,MEDIUM,20,30.395,41.345,1,0.3214285714285714,0,0,0,0
United States Grand Prix,PER,3,HARD,19,30.757894736842104,41.189473684210526,1,0.6785714285714286,0,0,0,0
United States Grand Prix,PIA,1,MEDIUM,10,29.97,40.7,1,0.0178571428571428,0,0,0,0
United States Grand Prix,RIC,1,MEDIUM,22,30.13181818181818,40.96818181818182,1,0.0178571428571428,0,0,0,0
United States Grand Prix,RIC,2,HARD,25,30.548,41.432,1,0.4107142857142857,0,0,0,0
United States Grand Prix,RIC,3,SOFT,8,30.875,40.875,1,0.8571428571428571,0,0,0,0
United States Grand Prix,RUS,1,MEDIUM,21,30.133333333333333,40.99523809523809,1,0.0178571428571428,0,0,0,0
United States Grand Prix,RUS,2,HARD,18,30.444444444444443,41.38333333333333,1,0.3928571428571428,0,0,0,0
United States Grand Prix,RUS,3,MEDIUM,17,30.823529411764707,41.19411764705882,1,0.7142857142857143,0,0,0,0
United States Grand Prix,SAI,1,MEDIUM,17,30.105882352941176,40.94117647058823,1,0.0178571428571428,0,0,0,0
United States Grand Prix,SAI,2,MEDIUM,18,30.39444444444445,41.33888888888889,1,0.3214285714285714,0,0,0,0
United States Grand Prix,SAI,3,HARD,21,30.728571428571428,41.23333333333333,1,0.6428571428571429,0,0,0,0
United States Grand Prix,SAR,1,MEDIUM,11,29.97272727272728,40.58181818181818,1,0.0178571428571428,0,0,0,0
United States Grand Prix,SAR,2,HARD,21,30.366666666666667,41.40476190476191,1,0.2142857142857142,0,0,0,0
United States Grand Prix,SAR,3,MEDIUM,24,30.704166666666666,41.23333333333333,1,0.5892857142857143,1,0,0,0
United States Grand Prix,STR,1,HARD,20,30.115,40.95,1,0.0178571428571428,0,0,0,0
United States Grand Prix,STR,2,MEDIUM,20,30.42,41.36,0,0.375,0,0,0,0
United States Grand Prix,STR,3,MEDIUM,16,30.83125,41.125,1,0.7321428571428571,1,0,0,0
United States Grand Prix,TSU,1,MEDIUM,17,30.105882352941176,40.9,1,0.0178571428571428,0,0,0,0
United States Grand Prix,TSU,2,HARD,17,30.38823529411765,41.35294117647059,1,0.3214285714285714,0,0,0,0
United States Grand Prix,TSU,3,MEDIUM,20,30.725,41.325,1,0.625,0,0,0,0
United States Grand Prix,TSU,4,SOFT,2,30.8,40.3,1,0.9821428571428572,1,0,0,0
United States Grand Prix,VER,1,MEDIUM,16,30.0875,40.90625,1,0.0178571428571428,0,0,0,0
United States Grand Prix,VER,2,MEDIUM,19,30.384210526315787,41.33684210526316,1,0.3035714285714285,0,0,0,0
United States Grand Prix,VER,3,HARD,21,30.723809523809525,41.22380952380953,1,0.6428571428571429,0,0,0,0
United States Grand Prix,ZHO,1,MEDIUM,9,29.95555555555556,40.66666666666666,1,0.0178571428571428,0,0,0,0
United States Grand Prix,ZHO,2,HARD,18,30.33333333333333,41.32222222222222,1,0.1785714285714285,0,0,0,0
United States Grand Prix,ZHO,3,HARD,28,30.642857142857142,41.23214285714285,1,0.5,0,0,0,0
