Driver,DriverNumber,LapNumber,Stint,Compound,TyreLife,FreshTyre,LapTime,Sector1Time,Sector2Time,Sector3Time,Team,Position,DriverTime,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,RoundNumber,Session,Date,GP,TrackStatus,Year
SAI,55,8,2,SOFT,8,0,136.347,46.588,30.699,59.06,Ferrari,,0 days 00:38:51.947000,0 days 00:38:19.333000,15.5,47.0,1018.7,False,23.5,113.0,1.2,3.0,Q,02-04-2023,Australian Grand Prix,451.0,2023.0
SAI,55,9,2,SOFT,9,0,77.928,27.059,17.718,33.151,Ferrari,,0 days 00:40:09.875000,0 days 00:39:19.332000,15.6,47.0,1018.9,False,23.9,115.0,0.8,3.0,Q,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,10,3,HARD,3,0,90.864,34.638,18.933,37.293,Ferrari,10.0,0 days 01:37:21.689000,0 days 01:36:35.823000,18.0,52.0,1018.4,False,32.9,161.0,1.2,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,11,3,SOFT,1,1,132.568,72.794,19.302,40.472,Ferrari,,0 days 00:49:24.528000,0 days 00:49:19.325000,15.6,50.0,1018.9,False,23.7,156.0,1.7,3.0,Q,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,11,3,HARD,4,0,84.433,29.859,18.526,36.048,Ferrari,9.0,0 days 01:38:46.122000,0 days 01:38:35.822000,18.0,51.0,1018.5,False,33.0,74.0,0.6,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,12,3,SOFT,2,1,95.723,30.936,20.706,44.081,Ferrari,,0 days 00:51:00.251000,0 days 00:50:19.325000,15.5,49.0,1019.0,False,23.7,0.0,2.0,3.0,Q,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,12,3,HARD,5,0,83.199,29.127,18.46,35.612,Ferrari,8.0,0 days 01:40:09.321000,0 days 01:39:35.821000,18.0,51.0,1018.4,False,33.0,141.0,0.8,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,13,3,SOFT,3,1,77.743,26.966,17.676,33.101,Ferrari,,0 days 00:52:17.994000,0 days 00:51:19.371000,15.5,50.0,1018.9,False,23.7,124.0,1.2,3.0,Q,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,13,3,HARD,6,0,82.862,28.938,18.342,35.582,Ferrari,8.0,0 days 01:41:32.183000,0 days 01:40:35.821000,18.0,52.0,1018.4,False,32.9,140.0,1.2,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,14,3,SOFT,4,1,135.834,50.698,26.878,58.258,Ferrari,,0 days 00:54:33.828000,0 days 00:54:19.384000,15.6,52.0,1018.9,False,23.7,0.0,1.0,3.0,Q,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,14,3,HARD,7,0,82.958,29.124,18.183,35.651,Ferrari,7.0,0 days 01:42:55.141000,0 days 01:42:35.835000,18.0,50.0,1018.5,False,32.8,128.0,1.2,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,15,3,SOFT,5,1,77.676,26.963,17.664,33.049,Ferrari,,0 days 00:55:51.504000,0 days 00:55:19.368000,15.6,51.0,1018.9,False,23.9,146.0,0.8,3.0,Q,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,15,3,HARD,8,0,82.587,28.778,18.255,35.554,Ferrari,6.0,0 days 01:44:17.728000,0 days 01:43:35.850000,18.1,51.0,1018.2,False,32.5,155.0,1.0,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,16,3,HARD,9,0,83.225,29.315,18.066,35.844,Ferrari,6.0,0 days 01:45:40.953000,0 days 01:45:35.848000,18.1,51.0,1018.5,False,32.2,80.0,0.8,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,17,4,SOFT,1,1,104.553,41.57,19.899,43.084,Ferrari,,0 days 01:00:17.851000,0 days 00:59:19.381000,15.6,52.0,1019.0,False,24.0,154.0,1.7,3.0,Q,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,17,3,HARD,10,0,82.945,28.798,18.104,36.043,Ferrari,5.0,0 days 01:47:03.898000,0 days 01:46:35.832000,17.9,50.0,1018.4,False,32.1,142.0,0.8,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,18,4,SOFT,2,1,101.419,29.879,21.15,50.39,Ferrari,,0 days 01:01:59.270000,0 days 01:01:19.364000,15.6,52.0,1018.9,False,24.0,129.0,1.5,3.0,Q,02-04-2023,Australian Grand Prix,16.0,2023.0
SAI,55,18,3,HARD,11,0,104.581,28.867,26.611,49.103,Ferrari,5.0,0 days 01:48:48.479000,0 days 01:48:35.909000,18.0,51.0,1018.4,False,32.3,134.0,1.7,3.0,R,02-04-2023,Australian Grand Prix,16.0,2023.0
SAI,55,19,4,SOFT,3,1,77.349,26.79,17.608,32.951,Ferrari,,0 days 01:03:16.619000,0 days 01:02:19.379000,15.6,50.0,1018.9,False,23.9,146.0,1.1,3.0,Q,02-04-2023,Australian Grand Prix,671.0,2023.0
SAI,55,19,3,HARD,12,0,99.533,38.886,24.958,35.689,Ferrari,5.0,0 days 01:50:28.012000,0 days 01:49:35.861000,17.9,51.0,1018.5,False,32.0,343.0,1.5,3.0,R,02-04-2023,Australian Grand Prix,671.0,2023.0
SAI,55,20,3,HARD,13,0,82.102,28.615,18.28,35.207,Ferrari,5.0,0 days 01:51:50.114000,0 days 01:51:35.860000,17.9,51.0,1018.4,False,31.7,251.0,1.3,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,21,5,SOFT,1,1,137.782,76.177,19.523,42.082,Ferrari,,0 days 01:12:19.919000,0 days 01:12:19.450000,15.4,52.0,1019.0,False,23.3,143.0,1.6,3.0,Q,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,21,3,HARD,14,0,82.15,28.514,18.241,35.395,Ferrari,5.0,0 days 01:53:12.264000,0 days 01:52:35.875000,17.8,54.0,1018.2,False,31.7,147.0,0.8,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,22,5,SOFT,2,1,96.323,30.835,20.711,44.777,Ferrari,,0 days 01:13:56.242000,0 days 01:13:19.450000,15.3,51.0,1019.0,False,23.3,40.0,0.6,3.0,Q,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,22,3,HARD,15,0,82.903,28.967,18.151,35.785,Ferrari,5.0,0 days 01:54:35.167000,0 days 01:53:35.890000,17.9,54.0,1018.2,False,31.7,321.0,1.6,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,23,5,SOFT,3,1,77.408,26.728,17.556,33.124,Ferrari,,0 days 01:15:13.650000,0 days 01:14:19.449000,15.4,50.0,1018.9,False,23.3,111.0,1.8,3.0,Q,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,23,3,HARD,16,0,82.523,28.798,18.214,35.511,Ferrari,5.0,0 days 01:55:57.690000,0 days 01:55:35.888000,17.8,53.0,1018.2,False,31.7,141.0,0.6,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,24,3,HARD,17,0,82.425,28.989,18.126,35.31,Ferrari,5.0,0 days 01:57:20.115000,0 days 01:56:35.888000,17.7,55.0,1018.2,False,31.7,164.0,1.5,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,25,6,SOFT,1,1,99.975,38.64,20.683,40.652,Ferrari,,0 days 01:19:34.082000,0 days 01:19:19.445000,15.4,51.0,1019.0,False,22.8,134.0,0.8,3.0,Q,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,25,3,HARD,18,0,82.994,29.198,18.446,35.35,Ferrari,4.0,0 days 01:58:43.109000,0 days 01:58:35.902000,17.7,53.0,1018.2,False,31.6,148.0,2.2,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,26,6,SOFT,2,1,104.318,32.717,20.103,51.498,Ferrari,,0 days 01:21:18.400000,0 days 01:20:19.445000,15.3,52.0,1019.0,False,22.6,135.0,1.2,3.0,Q,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,26,3,HARD,19,0,82.438,28.675,18.383,35.38,Ferrari,4.0,0 days 02:00:05.547000,0 days 01:59:35.917000,17.7,52.0,1018.2,False,31.4,148.0,1.0,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,27,6,SOFT,3,1,77.27,26.959,17.553,32.758,Ferrari,,0 days 01:22:35.670000,0 days 01:22:19.459000,15.3,52.0,1019.0,False,22.5,136.0,0.6,3.0,Q,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,27,3,HARD,20,0,82.099,28.609,18.304,35.186,Ferrari,4.0,0 days 02:01:27.646000,0 days 02:00:35.932000,17.8,54.0,1018.2,False,31.4,133.0,1.6,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,28,3,HARD,21,0,81.919,28.592,18.228,35.099,Ferrari,4.0,0 days 02:02:49.565000,0 days 02:02:35.946000,17.7,54.0,1018.2,False,31.1,147.0,0.6,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,29,3,HARD,22,0,82.412,28.618,18.334,35.46,Ferrari,4.0,0 days 02:04:11.977000,0 days 02:03:35.945000,17.7,54.0,1018.2,False,31.1,156.0,0.8,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,30,3,HARD,23,0,82.155,28.647,18.278,35.23,Ferrari,4.0,0 days 02:05:34.132000,0 days 02:04:35.945000,17.8,54.0,1018.2,False,31.0,343.0,1.3,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,31,3,HARD,24,0,81.854,28.575,18.288,34.991,Ferrari,4.0,0 days 02:06:55.986000,0 days 02:06:35.943000,17.9,54.0,1018.4,False,30.9,91.0,0.6,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,32,3,HARD,25,0,81.986,28.442,18.335,35.209,Ferrari,4.0,0 days 02:08:17.972000,0 days 02:07:35.958000,17.9,54.0,1018.2,False,31.0,139.0,1.0,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,33,3,HARD,26,0,81.77,28.508,18.266,34.996,Ferrari,4.0,0 days 02:09:39.742000,0 days 02:09:35.957000,18.0,53.0,1018.2,False,30.7,144.0,0.6,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,34,3,HARD,27,0,81.877,28.474,18.239,35.164,Ferrari,4.0,0 days 02:11:01.619000,0 days 02:10:35.940000,17.9,54.0,1018.0,False,30.7,326.0,0.8,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,35,3,HARD,28,0,81.692,28.409,18.27,35.013,Ferrari,4.0,0 days 02:12:23.311000,0 days 02:11:35.940000,17.9,54.0,1018.2,False,30.6,94.0,1.6,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,36,3,HARD,29,0,81.695,28.371,18.238,35.086,Ferrari,4.0,0 days 02:13:45.006000,0 days 02:13:35.954000,17.8,55.0,1018.2,False,30.4,135.0,1.3,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,37,3,HARD,30,0,81.659,28.398,18.244,35.017,Ferrari,4.0,0 days 02:15:06.665000,0 days 02:14:35.938000,17.8,55.0,1018.4,False,30.2,155.0,0.8,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,38,3,HARD,31,0,81.552,28.314,18.222,35.016,Ferrari,4.0,0 days 02:16:28.217000,0 days 02:15:35.937000,17.9,55.0,1018.2,False,30.2,0.0,0.8,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,39,3,HARD,32,0,81.852,28.488,18.269,35.095,Ferrari,4.0,0 days 02:17:50.069000,0 days 02:17:35.951000,17.8,55.0,1018.2,False,30.1,144.0,1.0,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,40,3,HARD,33,0,81.942,28.561,18.231,35.15,Ferrari,4.0,0 days 02:19:12.011000,0 days 02:18:35.951000,17.7,56.0,1018.4,False,30.1,128.0,2.2,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,41,3,HARD,34,0,81.412,28.304,18.201,34.907,Ferrari,4.0,0 days 02:20:33.423000,0 days 02:19:35.950000,17.6,56.0,1018.2,False,29.9,0.0,1.5,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,42,3,HARD,35,0,81.34,28.285,18.117,34.938,Ferrari,4.0,0 days 02:21:54.763000,0 days 02:21:35.964000,17.6,57.0,1018.2,False,29.9,0.0,0.6,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,43,3,HARD,36,0,81.074,28.18,18.112,34.782,Ferrari,4.0,0 days 02:23:15.837000,0 days 02:22:35.979000,17.6,57.0,1018.2,False,29.7,156.0,0.8,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,44,3,HARD,37,0,81.337,28.34,18.104,34.893,Ferrari,4.0,0 days 02:24:37.174000,0 days 02:24:36.025000,17.6,57.0,1018.2,False,29.6,136.0,1.2,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,45,3,HARD,38,0,81.303,28.212,18.2,34.891,Ferrari,4.0,0 days 02:25:58.477000,0 days 02:25:36.008000,17.5,57.0,1018.2,False,29.2,0.0,1.1,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,46,3,HARD,39,0,81.308,28.261,18.211,34.836,Ferrari,4.0,0 days 02:27:19.785000,0 days 02:26:36.008000,17.5,58.0,1018.4,False,29.3,90.0,1.2,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,47,3,HARD,40,0,81.033,28.153,18.112,34.768,Ferrari,4.0,0 days 02:28:40.818000,0 days 02:28:36.006000,17.5,57.0,1018.2,False,29.2,151.0,1.7,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,48,3,HARD,41,0,81.235,28.218,18.127,34.89,Ferrari,4.0,0 days 02:30:02.053000,0 days 02:29:36.068000,17.5,57.0,1018.2,False,29.2,126.0,0.8,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,49,3,HARD,42,0,81.102,28.189,18.175,34.738,Ferrari,4.0,0 days 02:31:23.155000,0 days 02:30:36.020000,17.5,57.0,1018.2,False,29.2,133.0,1.2,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,50,3,HARD,43,0,80.97,28.16,18.172,34.638,Ferrari,4.0,0 days 02:32:44.125000,0 days 02:32:36.035000,17.5,56.0,1018.2,False,29.1,106.0,0.6,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,51,3,HARD,44,0,80.826,28.125,18.111,34.59,Ferrari,4.0,0 days 02:34:04.951000,0 days 02:33:36.050000,17.5,56.0,1018.2,False,29.0,147.0,0.8,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,52,3,HARD,45,0,80.719,27.973,18.102,34.644,Ferrari,4.0,0 days 02:35:25.670000,0 days 02:34:36.096000,17.5,56.0,1018.2,False,28.9,61.0,1.3,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAI,55,53,3,HARD,46,0,80.467,27.985,18.061,34.421,Ferrari,4.0,0 days 02:36:46.137000,0 days 02:36:36.032000,17.5,55.0,1018.2,False,28.9,113.0,1.0,3.0,R,02-04-2023,Australian Grand Prix,12.0,2023.0
SAI,55,54,3,HARD,47,0,98.214,28.502,18.249,51.463,Ferrari,4.0,0 days 02:38:24.351000,0 days 02:37:36.047000,17.5,55.0,1018.2,False,28.9,145.0,0.4,3.0,R,02-04-2023,Australian Grand Prix,14.0,2023.0
SAR,2,1,1,HARD,1,1,131.454,,18.82,71.597,Williams,17.0,0 days 01:04:28.554000,0 days 01:03:35.815000,17.4,52.0,1018.5,False,34.4,0.0,1.2,3.0,R,02-04-2023,Australian Grand Prix,124.0,2023.0
SAR,2,2,1,SOFT,2,1,87.166,31.139,19.754,36.273,Williams,,0 days 00:17:51.988000,0 days 00:17:19.254000,14.8,57.0,1019.0,False,21.8,150.0,1.1,3.0,Q,02-04-2023,Australian Grand Prix,4.0,2023.0
SAR,2,2,2,MEDIUM,1,1,133.1,40.196,28.543,64.361,Williams,19.0,0 days 01:06:41.654000,0 days 01:06:35.813000,17.6,53.0,1018.7,False,34.2,138.0,1.2,3.0,R,02-04-2023,Australian Grand Prix,4.0,2023.0
SAR,2,3,1,SOFT,3,1,102.386,27.455,17.781,57.15,Williams,,0 days 00:19:34.374000,0 days 00:19:19.252000,14.9,55.0,1019.0,False,22.1,113.0,1.1,3.0,Q,02-04-2023,Australian Grand Prix,41.0,2023.0
SAR,2,3,3,HARD,2,0,110.807,37.071,27.405,46.331,Williams,19.0,0 days 01:08:32.461000,0 days 01:07:35.812000,17.6,52.0,1018.5,False,34.3,29.0,1.5,3.0,R,02-04-2023,Australian Grand Prix,41.0,2023.0
SAR,2,4,3,HARD,3,0,85.804,30.077,18.641,37.086,Williams,19.0,0 days 01:09:58.265000,0 days 01:09:35.811000,17.8,52.0,1018.5,False,34.3,264.0,0.8,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,5,3,SOFT,1,1,96.427,39.814,19.168,37.445,Williams,,0 days 00:31:07.055000,0 days 00:30:19.292000,15.2,52.0,1019.0,False,22.9,135.0,1.2,3.0,Q,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,5,3,HARD,4,0,85.136,29.782,18.55,36.804,Williams,19.0,0 days 01:11:23.401000,0 days 01:10:35.810000,17.8,52.0,1018.5,False,34.0,163.0,1.2,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,6,3,SOFT,2,1,97.837,31.826,25.658,40.353,Williams,,0 days 00:32:44.892000,0 days 00:32:19.306000,15.3,52.0,1018.9,False,23.1,128.0,1.1,3.0,Q,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,6,3,HARD,5,0,84.319,29.383,18.421,36.515,Williams,19.0,0 days 01:12:47.720000,0 days 01:12:35.824000,17.8,51.0,1018.5,False,33.7,140.0,1.1,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,7,3,SOFT,3,1,78.891,27.364,17.569,33.958,Williams,,0 days 00:34:03.783000,0 days 00:33:19.321000,15.3,51.0,1018.7,False,23.2,49.0,1.0,3.0,Q,02-04-2023,Australian Grand Prix,124.0,2023.0
SAR,2,7,3,HARD,6,0,102.694,29.233,26.854,46.607,Williams,17.0,0 days 01:14:30.414000,0 days 01:13:35.824000,17.8,51.0,1018.5,False,33.7,155.0,1.8,3.0,R,02-04-2023,Australian Grand Prix,124.0,2023.0
SAR,2,8,3,SOFT,4,1,114.857,36.131,22.2,56.526,Williams,,0 days 00:35:58.640000,0 days 00:35:19.319000,15.4,49.0,1018.9,False,23.6,150.0,2.0,3.0,Q,02-04-2023,Australian Grand Prix,451.0,2023.0
SAR,2,9,3,SOFT,5,1,78.557,27.329,17.552,33.676,Williams,,0 days 00:37:17.197000,0 days 00:36:19.319000,15.4,49.0,1018.9,False,23.7,142.0,1.1,3.0,Q,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,10,3,SOFT,6,1,127.524,34.734,21.726,71.064,Williams,,0 days 00:39:24.721000,0 days 00:39:19.332000,15.6,47.0,1018.9,False,23.9,115.0,0.8,3.0,Q,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,10,4,MEDIUM,2,1,92.633,35.529,19.143,37.961,Williams,15.0,0 days 01:37:24.248000,0 days 01:36:35.823000,18.0,52.0,1018.4,False,32.9,161.0,1.2,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,11,3,SOFT,7,1,78.582,27.172,17.577,33.833,Williams,,0 days 00:40:43.303000,0 days 00:40:19.316000,15.7,47.0,1018.9,False,23.9,27.0,1.2,3.0,Q,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,11,4,MEDIUM,3,1,85.76,30.291,18.295,37.174,Williams,15.0,0 days 01:38:50.008000,0 days 01:38:35.822000,18.0,51.0,1018.5,False,33.0,74.0,0.6,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,12,4,MEDIUM,4,1,84.08,29.558,17.994,36.528,Williams,15.0,0 days 01:40:14.088000,0 days 01:39:35.821000,18.0,51.0,1018.4,False,33.0,141.0,0.8,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,13,4,MEDIUM,5,1,84.245,29.008,18.062,37.175,Williams,16.0,0 days 01:41:38.333000,0 days 01:41:35.836000,18.0,51.0,1018.4,False,32.8,163.0,2.0,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,14,4,MEDIUM,6,1,83.499,28.904,18.039,36.556,Williams,16.0,0 days 01:43:01.832000,0 days 01:42:35.835000,18.0,50.0,1018.5,False,32.8,128.0,1.2,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,15,4,MEDIUM,7,1,84.186,29.17,18.106,36.91,Williams,16.0,0 days 01:44:26.018000,0 days 01:43:35.850000,18.1,51.0,1018.2,False,32.5,155.0,1.0,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,16,4,MEDIUM,8,1,84.676,29.771,18.23,36.675,Williams,16.0,0 days 01:45:50.694000,0 days 01:45:35.848000,18.1,51.0,1018.5,False,32.2,80.0,0.8,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,17,4,MEDIUM,9,1,84.105,29.316,18.14,36.649,Williams,16.0,0 days 01:47:14.799000,0 days 01:46:35.832000,17.9,50.0,1018.4,False,32.1,142.0,0.8,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,18,4,MEDIUM,10,1,109.052,35.806,24.413,48.833,Williams,15.0,0 days 01:49:03.851000,0 days 01:48:35.909000,18.0,51.0,1018.4,False,32.3,134.0,1.7,3.0,R,02-04-2023,Australian Grand Prix,16.0,2023.0
SAR,2,19,4,MEDIUM,11,1,96.916,39.127,20.935,36.854,Williams,15.0,0 days 01:50:40.767000,0 days 01:50:35.876000,17.9,51.0,1018.4,False,32.0,126.0,1.8,3.0,R,02-04-2023,Australian Grand Prix,671.0,2023.0
SAR,2,20,4,MEDIUM,12,1,83.766,29.256,18.139,36.371,Williams,15.0,0 days 01:52:04.533000,0 days 01:51:35.860000,17.9,51.0,1018.4,False,31.7,251.0,1.3,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,21,4,MEDIUM,13,1,83.878,29.064,18.39,36.424,Williams,15.0,0 days 01:53:28.411000,0 days 01:52:35.875000,17.8,54.0,1018.2,False,31.7,147.0,0.8,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,22,4,MEDIUM,14,1,84.059,29.322,18.326,36.411,Williams,15.0,0 days 01:54:52.470000,0 days 01:54:35.873000,17.8,53.0,1018.2,False,31.7,120.0,1.7,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,23,4,MEDIUM,15,1,83.982,29.394,18.363,36.225,Williams,15.0,0 days 01:56:16.452000,0 days 01:55:35.888000,17.8,53.0,1018.2,False,31.7,141.0,0.6,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,24,4,MEDIUM,16,1,84.049,29.367,18.288,36.394,Williams,15.0,0 days 01:57:40.501000,0 days 01:57:35.887000,17.8,53.0,1018.2,False,31.4,130.0,1.7,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,25,4,MEDIUM,17,1,83.993,29.395,18.354,36.244,Williams,15.0,0 days 01:59:04.494000,0 days 01:58:35.902000,17.7,53.0,1018.2,False,31.6,148.0,2.2,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,26,4,MEDIUM,18,1,84.205,29.519,18.374,36.312,Williams,15.0,0 days 02:00:28.699000,0 days 01:59:35.917000,17.7,52.0,1018.2,False,31.4,148.0,1.0,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,27,4,MEDIUM,19,1,83.758,29.386,18.308,36.064,Williams,15.0,0 days 02:01:52.457000,0 days 02:01:35.947000,17.8,54.0,1018.4,False,31.4,323.0,1.3,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,28,4,MEDIUM,20,1,83.735,29.28,18.285,36.17,Williams,15.0,0 days 02:03:16.192000,0 days 02:02:35.946000,17.7,54.0,1018.2,False,31.1,147.0,0.6,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,29,4,MEDIUM,21,1,84.122,29.414,18.4,36.308,Williams,15.0,0 days 02:04:40.314000,0 days 02:04:35.945000,17.8,54.0,1018.2,False,31.0,343.0,1.3,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,30,4,MEDIUM,22,1,84.282,29.555,18.412,36.315,Williams,15.0,0 days 02:06:04.596000,0 days 02:05:35.960000,17.8,54.0,1018.2,False,31.0,152.0,1.2,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,31,4,MEDIUM,23,1,84.16,29.438,18.458,36.264,Williams,15.0,0 days 02:07:28.756000,0 days 02:06:35.943000,17.9,54.0,1018.4,False,30.9,91.0,0.6,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,32,4,MEDIUM,24,1,83.996,29.425,18.4,36.171,Williams,15.0,0 days 02:08:52.752000,0 days 02:08:35.942000,17.9,53.0,1018.2,False,30.8,0.0,1.0,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,33,4,MEDIUM,25,1,84.377,29.543,18.497,36.337,Williams,15.0,0 days 02:10:17.129000,0 days 02:09:35.957000,18.0,53.0,1018.2,False,30.7,144.0,0.6,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,34,4,MEDIUM,26,1,83.848,29.394,18.434,36.02,Williams,15.0,0 days 02:11:40.977000,0 days 02:11:35.940000,17.9,54.0,1018.2,False,30.6,94.0,1.6,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,35,4,MEDIUM,27,1,84.874,29.873,18.246,36.755,Williams,16.0,0 days 02:13:05.851000,0 days 02:12:35.939000,17.9,55.0,1018.2,False,30.6,118.0,1.3,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,36,4,MEDIUM,28,1,99.313,29.336,18.374,51.603,Williams,17.0,0 days 02:14:45.164000,0 days 02:14:35.938000,17.8,55.0,1018.4,False,30.2,155.0,0.8,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,37,5,HARD,8,0,89.657,35.111,18.523,36.023,Williams,17.0,0 days 02:16:14.821000,0 days 02:15:35.937000,17.9,55.0,1018.2,False,30.2,0.0,0.8,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,38,5,HARD,9,0,84.396,30.631,18.145,35.62,Williams,17.0,0 days 02:17:39.217000,0 days 02:17:35.951000,17.8,55.0,1018.2,False,30.1,144.0,1.0,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
SAR,2,39,5,HARD,10,0,82.887,28.727,18.38,35.78,Williams,17.0,0 days 02:19:02.104000,0 days 02:18:35.951000,17.7,56.0,1018.4,False,30.1,128.0,2.2,3.0,R,02-04-2023,Australian Grand Prix,1.0,2023.0
